client_id,anciennete_mois,nb_achats_12m,ca_12m,panier_moyen,marge_12m,nb_visites_90j,nb_contacts_service,recence_jours,remise_moyenne,satisfaction_10,nb_categories,canal_principal,region,churn_90j
70054,49,8,291.92,36.49,89.14,6,0,166,0.173,8.0,3,magasin,B,0
70055,37,4,180.56,45.14,60.18,2,2,148,0.177,8.0,5,web,A,0
70056,1,2,100.0,50.0,43.77,0,2,427,0.214,8.0,1,mixte,A,0
70057,5,1,15.34,15.34,3.05,2,0,390,0.213,8.0,1,web,E,0
70058,33,5,195.23,39.05,84.29,4,1,48,0.216,8.0,1,web,B,0
70059,7,1,167.65,167.65,82.72,0,1,268,0.215,9.0,1,magasin,B,0
70060,45,5,244.16,48.83,82.36,7,2,209,0.423,7.0,1,web,C,0
70061,49,0,0.0,0.0,0.0,1,0,340,0.229,7.0,1,web,A,0
70062,49,2,76.89,38.44,23.54,2,0,127,0.074,3.0,2,mixte,E,0
70063,6,0,0.0,0.0,0.0,0,0,387,0.283,7.0,2,web,E,0
70064,38,28,3998.03,142.79,1979.59,11,0,21,0.43,10.0,4,web,E,0
70065,37,3,108.01,36.0,38.47,0,1,72,0.14,10.0,1,web,B,0
70066,36,4,233.43,58.36,72.67,0,1,40,0.332,7.0,2,mixte,B,0
70067,39,2,32.16,16.08,9.01,0,2,592,0.398,7.0,1,mixte,D,0
70068,46,1,52.6,52.6,19.14,5,1,2,0.231,8.0,1,mixte,A,0
70069,24,9,202.68,22.52,56.31,3,0,29,0.28,10.0,2,mixte,B,0
70070,50,7,186.92,26.7,52.23,1,2,216,0.298,9.0,3,web,A,0
70071,65,7,401.91,57.42,155.83,2,2,137,0.149,8.0,5,mixte,E,0
70072,53,6,373.4,62.23,138.27,1,2,244,0.0,7.0,1,web,B,0
70073,82,5,645.04,129.01,252.97,5,1,36,0.108,10.0,4,web,A,0
70074,27,6,254.07,42.34,79.15,2,0,48,0.446,8.0,2,mixte,C,0
70075,64,5,133.79,26.76,50.07,1,1,98,0.062,4.0,3,magasin,B,0
70076,2,5,141.5,28.3,47.08,1,1,166,0.16,9.0,1,mixte,B,0
70077,1,2,59.99,30.0,18.87,0,0,284,0.186,8.0,1,mixte,E,0
70078,21,0,0.0,0.0,0.0,1,1,508,0.189,7.0,2,mixte,B,0
70079,33,4,144.1,36.02,40.21,3,2,119,0.197,5.0,2,mixte,A,0
70080,31,3,163.7,54.57,68.6,1,0,296,0.058,6.0,6,magasin,E,0
70081,16,6,429.72,71.62,160.0,6,0,14,0.204,8.0,1,magasin,A,0
70082,33,7,381.4,54.49,154.08,8,0,28,0.19,8.0,3,mixte,A,0
70083,51,0,0.0,0.0,0.0,0,1,900,0.41,7.0,1,magasin,A,0
70084,13,1,13.17,13.17,4.23,1,3,50,0.005,4.0,1,web,B,0
70085,6,2,34.99,17.5,8.63,1,0,137,0.154,6.0,2,magasin,D,0
70086,40,15,396.06,26.4,89.28,10,1,30,0.157,8.0,3,magasin,E,0
70087,22,11,1477.18,134.29,586.61,3,1,97,0.26,10.0,4,web,A,0
70088,37,5,97.23,19.45,28.29,0,1,358,0.235,5.0,1,mixte,C,0
70089,18,2,43.5,21.75,13.81,2,0,236,0.085,6.0,2,web,A,0
70090,58,1,28.54,28.54,7.62,3,1,56,0.092,7.0,1,web,B,0
70091,31,8,319.75,39.97,109.52,5,0,50,0.302,10.0,5,web,E,0
70092,86,0,0.0,0.0,0.0,0,1,657,0.35,6.0,1,mixte,B,0
70093,45,0,0.0,0.0,0.0,1,0,71,0.098,8.0,1,magasin,E,0
70094,28,5,325.99,65.2,131.0,3,1,124,0.308,10.0,3,web,C,0
70095,84,1,69.04,69.04,23.74,2,0,386,0.308,9.0,5,magasin,D,0
70096,88,8,689.38,86.17,276.07,4,2,62,0.054,9.0,3,web,A,0
70097,34,1,31.55,31.55,12.97,0,0,77,0.0,8.0,1,magasin,B,0
70098,34,10,842.78,84.28,345.5,2,0,10,0.105,6.0,3,magasin,B,0
70099,49,4,174.7,43.68,71.19,0,0,339,0.172,6.0,6,web,B,0
70100,24,14,514.98,36.78,191.44,2,0,88,0.269,8.0,4,web,E,0
70101,13,0,0.0,0.0,0.0,0,0,900,0.01,8.0,1,web,C,0
70102,27,3,234.31,78.1,83.06,4,1,28,0.6,6.0,2,web,D,0
70103,15,2,101.83,50.92,28.52,1,2,131,0.202,7.0,3,web,C,0
70104,18,0,0.0,0.0,0.0,1,0,165,0.0,8.0,1,web,B,0
70105,48,1,45.46,45.46,17.42,0,1,515,0.145,8.0,1,magasin,B,0
70106,18,5,198.02,39.6,56.8,0,2,87,0.104,9.0,1,mixte,A,0
70107,29,0,0.0,0.0,0.0,0,1,860,0.297,5.0,2,web,D,1
70108,22,1,80.7,80.7,30.26,0,1,68,0.268,8.0,1,mixte,D,0
70109,18,1,32.96,32.96,12.52,2,2,33,0.286,6.0,2,mixte,A,0
70110,41,10,544.59,54.46,166.5,6,0,51,0.207,7.0,5,web,C,0
70111,55,5,137.71,27.54,36.31,4,3,46,0.197,6.0,1,web,B,0
70112,50,26,1796.38,69.09,558.62,12,3,19,0.131,8.0,2,mixte,B,0
70113,12,0,0.0,0.0,0.0,0,1,186,0.169,7.0,1,mixte,B,0
70114,15,3,23.81,7.94,4.79,0,0,295,0.271,8.0,2,magasin,A,0
70115,12,3,150.88,50.29,51.45,0,1,280,0.368,9.0,5,web,B,0
70116,50,4,166.52,41.63,64.32,0,1,107,0.063,10.0,4,magasin,B,0
70117,15,4,179.18,44.8,62.91,2,2,18,0.031,10.0,3,mixte,A,0
70118,37,1,22.19,22.19,7.35,0,0,263,0.41,5.0,1,mixte,E,0
70119,70,6,213.52,35.59,67.79,8,0,4,0.147,8.0,3,magasin,E,0
70120,11,6,592.19,98.7,257.81,4,0,5,0.449,10.0,1,magasin,B,0
70121,65,2,59.21,29.6,23.35,2,1,107,0.241,10.0,1,magasin,C,0
70122,29,10,417.14,41.71,131.2,5,1,287,0.21,6.0,3,web,B,0
70123,73,45,1778.34,39.52,598.23,9,2,17,0.203,9.0,4,web,B,0
70124,33,1,34.15,34.15,10.59,1,0,131,0.049,10.0,1,web,D,0
70125,96,8,602.9,75.36,211.74,2,0,122,0.116,7.0,4,web,E,0
70126,17,1,36.12,36.12,12.21,0,1,767,0.219,7.0,2,magasin,B,1
70127,19,4,275.7,68.92,102.45,0,1,402,0.195,5.0,1,magasin,A,0
70128,64,15,774.93,51.66,280.83,4,0,24,0.017,5.0,1,web,D,0
70129,85,7,120.82,17.26,28.57,5,5,111,0.275,6.0,2,web,A,0
70130,67,0,0.0,0.0,0.0,0,0,634,0.123,7.0,1,web,B,0
70131,23,1,16.76,16.76,5.6,0,0,730,0.3,9.0,4,mixte,B,0
70132,10,2,49.97,24.98,14.99,3,1,29,0.388,8.0,1,magasin,D,0
70133,8,4,100.41,25.1,22.88,1,1,110,0.222,8.0,1,magasin,C,0
70134,3,0,0.0,0.0,0.0,0,0,900,0.165,4.0,1,magasin,D,0
70135,31,13,852.18,65.55,268.55,9,0,67,0.179,8.0,3,mixte,E,0
70136,17,1,20.93,20.93,6.51,2,2,35,0.351,6.0,2,web,E,0
70137,17,5,204.81,40.96,71.73,0,0,491,0.152,5.0,3,web,A,0
70138,7,2,27.58,13.79,8.52,0,1,76,0.314,7.0,1,web,A,0
70139,13,2,33.93,16.96,9.07,1,2,5,0.164,9.0,1,magasin,D,0
70140,73,13,548.66,42.2,199.71,3,2,119,0.17,9.0,4,mixte,C,0
70141,5,3,60.7,20.23,15.09,0,0,345,0.291,7.0,1,web,C,0
70142,32,30,3126.77,104.23,1373.98,14,2,98,0.107,9.0,4,mixte,A,0
70143,26,5,118.34,23.67,34.55,5,1,61,0.303,7.0,4,magasin,D,0
70144,24,7,751.09,107.3,305.71,3,0,126,0.172,7.0,1,web,C,0
70145,42,2,43.37,21.68,14.73,4,0,12,0.277,9.0,1,web,B,0
70146,96,3,47.11,15.7,9.74,0,0,272,0.392,8.0,3,web,C,0
70147,19,10,402.87,40.29,162.06,3,1,298,0.154,9.0,1,mixte,C,0
70148,56,9,473.63,52.63,156.61,10,1,1,0.122,6.0,2,web,D,0
70149,33,3,53.65,17.88,11.91,3,2,25,0.351,7.0,1,mixte,D,0
70150,18,3,84.2,28.07,30.82,3,0,233,0.142,10.0,4,web,A,0
70151,22,6,584.75,97.46,257.35,4,0,8,0.206,7.0,1,magasin,D,0
70152,23,5,157.08,31.42,56.85,3,1,19,0.106,7.0,1,web,D,0
70153,36,0,0.0,0.0,0.0,3,0,127,0.284,6.0,1,web,E,0
70154,8,5,129.79,25.96,44.16,2,2,2,0.112,3.0,1,web,A,0
70155,60,7,427.44,61.06,188.99,2,2,96,0.082,8.0,1,magasin,D,0
70156,39,3,62.82,20.94,14.88,3,0,66,0.087,7.0,1,magasin,E,0
70157,26,0,0.0,0.0,0.0,1,0,643,0.202,7.0,3,web,B,0
70158,47,2,132.68,66.34,41.67,0,2,469,0.278,7.0,1,magasin,D,0
70159,17,0,0.0,0.0,0.0,0,0,257,0.153,9.0,2,magasin,B,0
70160,88,6,126.63,21.1,47.28,4,0,30,0.214,9.0,1,magasin,D,0
70161,48,1,11.03,11.03,2.55,0,0,291,0.126,8.0,2,web,C,0
70162,49,10,323.58,32.36,95.41,2,0,44,0.038,6.0,5,web,B,0
70163,30,3,45.82,15.27,11.74,0,0,375,0.22,10.0,2,mixte,C,0
70164,65,19,1163.64,61.24,408.73,7,1,41,0.292,6.0,1,magasin,E,0
70165,35,1,28.14,28.14,10.19,4,0,136,0.483,6.0,1,mixte,A,0
70166,31,7,189.18,27.03,54.36,3,0,2,0.062,10.0,2,web,A,0
70167,28,4,143.89,35.97,50.27,2,2,314,0.147,6.0,1,web,A,0
70168,25,14,2711.25,193.66,1491.19,3,1,39,0.303,10.0,6,mixte,A,0
70169,33,5,291.14,58.23,97.58,5,2,42,0.237,7.0,3,web,D,0
70170,68,55,6886.19,125.2,2916.36,12,3,11,0.35,10.0,5,web,A,0
70171,62,6,104.53,17.42,28.64,1,0,47,0.285,7.0,3,web,B,0
70172,60,2,32.18,16.09,9.15,0,0,188,0.361,5.0,1,mixte,E,0
70173,54,4,70.41,17.6,19.03,0,0,537,0.414,8.0,1,mixte,A,0
70174,62,7,813.89,116.27,346.36,5,2,89,0.088,8.0,2,web,A,0
70175,18,3,272.26,90.75,104.4,1,2,187,0.25,5.0,5,web,D,0
70176,23,1,52.22,52.22,22.68,0,1,485,0.289,5.0,1,magasin,C,0
70177,23,4,115.2,28.8,42.96,0,1,113,0.335,9.0,1,magasin,E,0
70178,10,0,0.0,0.0,0.0,0,1,522,0.576,8.0,1,web,D,0
70179,24,0,0.0,0.0,0.0,0,0,547,0.133,9.0,1,web,B,0
70180,28,0,0.0,0.0,0.0,0,0,726,0.222,8.0,1,web,B,0
70181,25,3,202.25,67.42,77.66,0,2,417,0.121,8.0,1,web,D,0
70182,61,0,0.0,0.0,0.0,0,0,74,0.102,7.0,1,web,E,0
70183,23,3,181.37,60.46,70.17,1,0,42,0.325,10.0,3,mixte,D,0
70184,42,5,128.77,25.75,38.29,5,0,64,0.337,8.0,3,web,E,0
70185,54,1,6.75,6.75,1.17,1,0,17,0.124,7.0,1,web,B,0
70186,29,0,0.0,0.0,0.0,0,0,149,0.38,7.0,3,web,B,0
70187,56,33,9447.21,286.28,4418.96,19,2,18,0.0,10.0,2,web,A,0
70188,56,1,25.57,25.57,9.27,0,1,32,0.184,9.0,1,web,C,0
70189,1,0,0.0,0.0,0.0,0,1,900,0.161,7.0,1,magasin,C,1
70190,19,0,0.0,0.0,0.0,0,0,728,0.41,8.0,1,web,C,0
70191,45,0,0.0,0.0,0.0,0,0,644,0.224,7.0,1,mixte,D,0
70192,71,15,1135.09,75.67,384.0,13,2,38,0.132,8.0,5,magasin,A,0
70193,34,2,133.63,66.82,62.86,3,2,249,0.084,9.0,1,magasin,C,0
70194,9,1,47.93,47.93,18.26,0,1,563,0.154,6.0,2,magasin,C,0
70195,93,6,201.08,33.51,66.37,1,2,32,0.042,10.0,1,web,D,0
70196,47,17,840.83,49.46,333.77,5,0,105,0.239,10.0,5,web,E,0
70197,34,5,184.95,36.99,70.15,2,0,3,0.158,10.0,1,web,D,0
70198,40,16,1280.42,80.03,433.74,6,1,102,0.362,9.0,3,web,B,0
70199,34,1,54.94,54.94,22.71,0,1,541,0.21,7.0,1,magasin,C,0
70200,37,1,17.42,17.42,4.52,2,1,76,0.255,5.0,2,web,A,0
70201,68,29,2050.69,70.71,744.39,10,3,37,0.128,9.0,3,web,B,0
70202,28,3,194.24,64.75,75.39,0,1,144,0.048,7.0,3,web,E,0
70203,62,2,56.47,28.24,19.45,0,0,5,0.367,8.0,2,magasin,E,0
70204,44,10,906.03,90.6,411.08,5,2,126,0.042,9.0,2,magasin,E,0
70205,38,1,46.87,46.87,17.39,1,0,341,0.07,7.0,1,mixte,A,0
70206,30,1,36.68,36.68,10.75,1,0,142,0.064,7.0,3,magasin,E,0
70207,45,1,32.18,32.18,11.21,0,2,421,0.156,9.0,1,magasin,E,0
70208,66,1,49.47,49.47,20.18,1,0,14,0.28,6.0,1,web,B,0
70209,24,2,85.26,42.63,25.54,0,2,647,0.143,9.0,1,mixte,C,0
70210,27,6,210.15,35.02,70.49,1,0,300,0.155,7.0,1,magasin,A,0
70211,51,2,82.73,41.36,31.7,1,1,89,0.282,5.0,1,mixte,D,0
70212,20,2,43.51,21.76,11.14,1,3,197,0.256,6.0,1,magasin,B,0
70213,30,1,44.82,44.82,14.05,1,1,395,0.141,7.0,4,magasin,A,0
70214,31,4,325.35,81.34,131.95,0,2,3,0.099,9.0,2,mixte,E,0
70215,55,6,242.92,40.49,87.0,1,2,47,0.199,9.0,1,magasin,B,0
70216,6,1,44.12,44.12,17.48,0,0,485,0.084,7.0,1,web,C,0
70217,12,2,45.1,22.55,14.02,0,0,613,0.133,10.0,1,web,A,0
70218,2,0,0.0,0.0,0.0,0,0,664,0.115,10.0,2,magasin,B,0
70219,49,68,6639.38,97.64,2586.55,13,1,8,0.321,10.0,4,mixte,D,0
70220,42,0,0.0,0.0,0.0,0,0,241,0.031,8.0,1,magasin,D,0
70221,17,1,17.84,17.84,5.58,0,0,643,0.329,7.0,4,mixte,C,0
70222,14,13,512.81,39.45,202.74,5,1,17,0.184,7.0,2,mixte,D,0
70223,65,3,236.2,78.73,88.27,2,0,99,0.294,8.0,3,web,E,0
70224,1,2,162.34,81.17,73.08,1,0,28,0.0,8.0,1,web,C,0
70225,26,1,21.71,21.71,7.86,0,0,147,0.347,6.0,2,mixte,D,0
70226,68,2,87.99,44.0,34.85,2,0,26,0.093,10.0,3,mixte,A,0
70227,20,0,0.0,0.0,0.0,1,2,900,0.138,5.0,1,mixte,E,0
70228,23,1,16.88,16.88,4.05,0,0,356,0.236,10.0,2,web,B,0
70229,34,2,54.75,27.38,14.91,4,3,308,0.179,6.0,3,web,D,0
70230,49,11,767.91,69.81,300.16,6,2,43,0.145,8.0,2,web,D,0
70231,38,4,270.42,67.6,102.4,0,0,121,0.024,8.0,1,magasin,B,0
70232,89,18,967.32,53.74,331.49,5,0,5,0.223,10.0,4,magasin,D,0
70233,50,1,29.85,29.85,7.44,4,0,88,0.208,7.0,2,magasin,E,0
70234,2,1,20.74,20.74,5.46,0,1,433,0.13,6.0,1,magasin,B,1
70235,25,0,0.0,0.0,0.0,0,0,900,0.17,6.0,1,magasin,B,1
70236,49,11,635.09,57.74,228.79,4,1,82,0.27,9.0,5,web,D,0
70237,8,4,139.02,34.76,42.3,2,0,49,0.11,7.0,5,web,B,0
70238,64,9,621.45,69.05,214.55,2,0,9,0.181,10.0,1,web,E,0
70239,21,0,0.0,0.0,0.0,0,1,566,0.0,6.0,1,web,C,0
70240,51,7,363.72,51.96,120.58,5,1,169,0.128,7.0,2,magasin,B,0
70241,48,0,0.0,0.0,0.0,0,1,311,0.24,6.0,1,web,B,0
70242,22,0,0.0,0.0,0.0,1,1,208,0.217,8.0,1,web,E,0
70243,29,8,82.61,10.33,19.94,1,1,10,0.359,6.0,3,web,D,0
70244,44,3,63.51,21.17,17.26,2,1,5,0.13,7.0,1,mixte,E,0
70245,24,0,0.0,0.0,0.0,0,1,669,0.141,7.0,1,magasin,C,1
70246,12,2,72.32,36.16,25.88,4,0,78,0.255,9.0,2,web,E,0
70247,2,0,0.0,0.0,0.0,0,1,483,0.284,7.0,1,web,D,0
70248,9,2,46.42,23.21,10.96,0,0,126,0.343,9.0,1,magasin,E,0
70249,6,0,0.0,0.0,0.0,0,1,816,0.243,7.0,3,web,B,0
70250,39,9,561.62,62.4,195.84,0,1,348,0.024,7.0,2,web,A,0
70251,17,0,0.0,0.0,0.0,0,1,362,0.139,8.0,2,web,D,0
70252,75,7,261.58,37.37,89.33,3,1,139,0.044,7.0,2,web,A,0
70253,1,0,0.0,0.0,0.0,0,0,900,0.422,4.0,1,web,E,0
70254,31,0,0.0,0.0,0.0,0,1,623,0.261,6.0,1,magasin,A,0
70255,42,3,153.63,51.21,65.51,1,0,395,0.558,10.0,2,mixte,A,0
70256,43,22,1278.78,58.13,463.02,4,2,54,0.221,10.0,4,web,E,0
70257,18,2,62.86,31.43,16.91,3,3,28,0.186,6.0,4,web,B,0
70258,52,6,236.32,39.39,80.18,6,0,70,0.14,9.0,1,web,E,0
70259,22,3,111.3,37.1,39.83,3,1,43,0.099,9.0,1,web,B,0
70260,78,0,0.0,0.0,0.0,0,0,528,0.193,8.0,3,web,D,0
70261,4,0,0.0,0.0,0.0,1,0,334,0.036,7.0,2,web,B,0
70262,42,3,99.95,33.32,30.48,3,1,27,0.225,9.0,1,web,D,0
70263,58,12,497.87,41.49,152.06,2,8,127,0.144,6.0,4,mixte,A,1
70264,30,2,53.48,26.74,19.91,0,1,264,0.358,7.0,1,magasin,C,0
70265,7,4,254.94,63.74,98.16,1,4,211,0.155,5.0,1,magasin,B,0
70266,27,0,0.0,0.0,0.0,0,1,589,0.561,7.0,1,web,B,0
70267,18,7,253.89,36.27,84.95,2,0,60,0.124,8.0,3,magasin,A,0
70268,20,11,616.62,56.06,196.53,4,0,120,0.027,10.0,4,web,A,0
70269,56,7,242.68,34.67,83.03,3,1,13,0.186,10.0,5,mixte,A,0
70270,20,5,146.54,29.31,47.07,0,1,50,0.207,9.0,2,magasin,E,0
70271,7,4,90.36,22.59,31.02,6,1,7,0.422,9.0,2,magasin,C,0
70272,2,0,0.0,0.0,0.0,0,0,197,0.123,9.0,1,web,A,0
70273,34,3,230.4,76.8,74.16,2,0,35,0.292,8.0,3,mixte,C,0
70274,73,5,229.55,45.91,71.16,1,1,179,0.138,6.0,5,magasin,D,0
70275,29,6,252.79,42.13,85.35,1,1,18,0.199,6.0,2,magasin,A,0
70276,12,1,63.17,63.17,23.32,3,1,174,0.225,10.0,2,mixte,D,0
70277,50,2,96.28,48.14,40.1,1,0,94,0.031,6.0,1,mixte,E,0
70278,19,6,169.37,28.23,52.4,2,0,116,0.307,9.0,1,web,B,0
70279,35,8,897.65,112.21,347.55,5,1,81,0.071,6.0,5,web,C,1
70280,39,6,208.57,34.76,53.91,1,1,232,0.232,9.0,2,mixte,B,0
70281,52,1,24.78,24.78,9.47,1,1,24,0.128,6.0,1,magasin,D,0
70282,53,6,441.98,73.66,173.63,1,1,185,0.296,9.0,1,web,E,0
70283,37,0,0.0,0.0,0.0,0,0,100,0.28,10.0,1,web,B,0
70284,54,7,253.07,36.15,90.35,2,0,131,0.4,8.0,7,magasin,B,0
70285,30,0,0.0,0.0,0.0,1,0,338,0.254,9.0,5,mixte,B,0
70286,12,7,434.14,62.02,164.12,5,0,45,0.419,7.0,4,magasin,A,0
70287,50,19,590.5,31.08,176.86,6,2,63,0.224,8.0,3,mixte,C,0
70288,25,2,58.61,29.3,19.76,1,0,40,0.091,7.0,3,mixte,A,0
70289,55,3,375.76,125.25,166.0,2,3,119,0.068,7.0,1,mixte,C,0
70290,14,0,0.0,0.0,0.0,0,0,368,0.304,7.0,1,magasin,E,0
70291,21,0,0.0,0.0,0.0,0,0,738,0.254,10.0,1,web,A,0
70292,9,5,357.38,71.48,143.25,3,0,185,0.384,7.0,3,mixte,C,0
70293,43,4,232.04,58.01,104.09,0,1,390,0.148,7.0,1,web,A,0
70294,89,0,0.0,0.0,0.0,0,2,900,0.057,7.0,1,magasin,B,0
70295,29,7,125.97,18.0,28.52,6,1,98,0.165,9.0,4,mixte,B,0
70296,14,5,136.35,27.27,32.35,1,0,190,0.394,8.0,3,web,E,0
70297,27,1,26.0,26.0,7.96,0,0,628,0.197,10.0,2,web,D,0
70298,18,3,77.83,25.94,23.41,5,2,13,0.125,7.0,1,web,D,0
70299,60,9,375.53,41.73,139.54,1,1,234,0.299,9.0,1,mixte,C,0
70300,28,11,928.3,84.39,356.18,1,2,82,0.07,8.0,2,magasin,A,0
70301,53,3,109.94,36.65,38.08,1,2,146,0.232,10.0,5,web,D,0
70302,54,10,356.07,35.61,111.78,5,1,34,0.334,8.0,1,web,E,0
70303,71,8,1021.24,127.66,442.04,4,3,142,0.104,5.0,4,web,E,0
70304,64,1,39.57,39.57,14.55,0,0,761,0.091,9.0,1,magasin,E,1
70305,56,1,17.8,17.8,5.46,0,0,501,0.082,7.0,2,web,B,0
70306,27,3,62.0,20.67,17.66,0,0,152,0.165,9.0,2,magasin,C,0
70307,33,9,268.87,29.87,90.41,1,0,177,0.088,10.0,1,magasin,B,0
70308,9,0,0.0,0.0,0.0,1,2,350,0.17,7.0,1,magasin,A,0
70309,1,0,0.0,0.0,0.0,0,0,610,0.146,7.0,3,magasin,E,0
70310,19,2,35.46,17.73,12.11,0,1,900,0.355,7.0,1,web,A,1
70311,31,6,333.03,55.5,147.28,3,0,213,0.216,6.0,3,magasin,C,0
70312,14,3,187.6,62.53,60.59,2,1,332,0.216,9.0,3,web,A,0
70313,30,11,221.3,20.12,62.18,1,2,60,0.449,9.0,2,web,B,0
70314,14,3,122.77,40.92,46.05,0,0,458,0.209,8.0,4,web,D,0
70315,77,4,116.42,29.1,37.63,4,0,70,0.243,8.0,1,web,B,0
70316,41,1,25.91,25.91,9.81,0,0,117,0.294,8.0,1,magasin,E,0
70317,1,0,0.0,0.0,0.0,1,1,517,0.063,7.0,1,magasin,D,0
70318,41,4,466.73,116.68,206.64,0,3,184,0.503,8.0,4,magasin,C,0
70319,17,2,65.3,32.65,25.07,0,1,250,0.112,3.0,1,web,E,0
70320,53,1,85.08,85.08,32.02,0,0,76,0.273,9.0,1,magasin,C,0
70321,42,6,415.09,69.18,161.76,3,0,30,0.097,6.0,1,mixte,B,0
70322,21,8,718.5,89.81,280.84,2,1,27,0.165,7.0,1,magasin,A,0
70323,18,0,0.0,0.0,0.0,6,0,96,0.177,8.0,3,web,D,0
70324,1,5,57.87,11.57,16.7,1,2,114,0.565,9.0,1,web,E,0
70325,31,0,0.0,0.0,0.0,0,1,900,0.296,6.0,1,web,B,0
70326,33,2,66.35,33.17,22.24,0,2,286,0.073,5.0,1,magasin,D,0
70327,26,2,45.93,22.96,14.5,1,0,269,0.041,10.0,1,mixte,B,0
70328,85,37,1415.25,38.25,363.03,13,3,23,0.108,9.0,3,web,D,0
70329,44,26,2241.31,86.2,1080.15,7,1,120,0.213,9.0,3,magasin,A,0
70330,48,2,122.51,61.26,53.72,0,2,79,0.123,7.0,1,web,B,0
70331,36,1,75.52,75.52,34.84,2,0,111,0.425,8.0,2,magasin,B,0
70332,11,0,0.0,0.0,0.0,0,0,900,0.176,10.0,1,mixte,D,0
70333,42,2,73.65,36.83,23.44,0,4,231,0.214,6.0,2,mixte,B,0
70334,50,0,0.0,0.0,0.0,0,4,523,0.323,7.0,4,mixte,C,0
70335,30,5,134.8,26.96,56.05,3,1,11,0.11,7.0,2,web,D,0
70336,20,10,1047.09,104.71,447.8,5,1,53,0.058,9.0,3,web,C,0
70337,65,3,149.42,49.81,48.54,5,2,86,0.153,5.0,1,mixte,A,0
70338,19,10,306.45,30.64,88.79,5,0,6,0.145,10.0,4,web,B,0
70339,26,4,107.53,26.88,39.66,1,0,351,0.163,8.0,4,mixte,E,0
70340,37,0,0.0,0.0,0.0,0,3,900,0.043,5.0,1,web,B,0
70341,26,0,0.0,0.0,0.0,3,0,22,0.169,6.0,2,web,E,0
70342,48,0,0.0,0.0,0.0,3,2,43,0.256,10.0,3,mixte,A,0
70343,61,2,71.72,35.86,24.9,0,0,185,0.331,7.0,1,web,B,0
70344,22,1,67.17,67.17,24.65,0,0,6,0.275,7.0,1,web,C,0
70345,8,1,63.15,63.15,24.54,1,0,19,0.261,7.0,2,mixte,B,0
70346,81,4,83.65,20.91,27.25,2,0,183,0.499,8.0,2,mixte,E,0
70347,53,13,684.98,52.69,184.36,6,1,108,0.113,7.0,2,web,E,0
70348,25,2,33.87,16.93,10.37,2,0,80,0.384,8.0,1,web,C,0
70349,65,0,0.0,0.0,0.0,0,1,757,0.186,10.0,2,web,C,0
70350,38,3,187.44,62.48,67.11,3,1,86,0.573,6.0,1,web,C,0
70351,22,0,0.0,0.0,0.0,1,0,142,0.154,6.0,1,magasin,C,0
70352,34,3,59.68,19.89,16.34,1,1,23,0.337,7.0,1,magasin,E,0
70353,50,24,1482.31,61.76,525.71,17,5,2,0.298,7.0,5,web,A,0
70354,37,6,394.99,65.83,133.83,4,0,3,0.091,8.0,1,web,C,0
70355,38,38,2768.87,72.86,929.31,12,5,84,0.04,7.0,2,mixte,D,0
70356,16,0,0.0,0.0,0.0,0,0,900,0.292,6.0,1,web,C,1
70357,39,27,970.88,35.96,274.15,8,1,87,0.127,10.0,5,web,E,0
70358,14,0,0.0,0.0,0.0,1,0,47,0.164,5.0,1,magasin,A,0
70359,30,8,427.35,53.42,133.99,1,1,186,0.334,7.0,1,web,C,0
70360,59,1,13.12,13.12,4.14,0,1,900,0.087,3.0,2,web,D,0
70361,96,0,0.0,0.0,0.0,0,0,681,0.308,7.0,1,magasin,E,0
70362,36,6,589.41,98.24,307.79,1,0,236,0.216,7.0,2,magasin,D,0
70363,9,3,124.4,41.47,45.82,0,0,123,0.381,9.0,2,magasin,E,0
70364,63,0,0.0,0.0,0.0,0,0,792,0.069,7.0,1,web,C,0
70365,28,6,228.55,38.09,75.38,2,1,102,0.072,10.0,1,web,D,0
70366,35,5,470.46,94.09,199.49,0,0,345,0.216,7.0,1,web,B,0
70367,6,1,12.95,12.95,3.6,0,0,71,0.121,8.0,2,magasin,B,0
70368,27,2,167.89,83.94,68.5,4,0,223,0.134,8.0,1,web,D,0
70369,39,1,27.98,27.98,9.36,0,2,431,0.179,6.0,2,magasin,E,0
70370,76,4,254.42,63.6,82.41,3,0,59,0.088,9.0,3,web,A,0
70371,19,0,0.0,0.0,0.0,1,2,15,0.174,7.0,1,mixte,C,0
70372,58,5,409.88,81.98,186.96,1,2,74,0.221,8.0,1,web,D,0
70373,41,1,59.55,59.55,18.1,0,1,631,0.107,6.0,4,web,A,0
70374,21,3,58.81,19.6,16.4,2,0,12,0.074,6.0,2,magasin,D,0
70375,84,0,0.0,0.0,0.0,0,0,167,0.031,7.0,1,magasin,A,0
70376,29,8,948.36,118.54,374.61,2,1,348,0.162,8.0,2,web,B,0
70377,44,14,561.76,40.13,170.89,6,1,49,0.125,9.0,4,magasin,D,0
70378,22,8,510.9,63.86,166.88,3,0,198,0.18,8.0,4,web,C,0
70379,32,0,0.0,0.0,0.0,0,5,152,0.137,3.0,2,magasin,E,1
70380,7,3,61.01,20.34,19.24,1,0,64,0.526,8.0,1,magasin,E,0
70381,32,15,776.44,51.76,300.24,10,0,37,0.114,9.0,4,web,C,0
70382,17,8,544.34,68.04,190.81,7,0,127,0.123,10.0,1,web,E,0
70383,26,4,120.23,30.06,41.31,4,0,92,0.249,6.0,2,mixte,D,0
