id,date_ref,anciennete_mois,facture_moy,evol_facture,appels_service,conso_data_go,engagement,promos_recues,churn_90j
A0041677,2026-08-01,85,33.98,-0.067,2,11.9,1,0,0
A0072009,2026-08-01,82,64.12,0.101,0,5.1,0,5,0
A0120929,2026-08-01,1,48.68,0.344,0,4.2,0,1,0
A0040168,2026-08-01,30,11.21,-0.019,0,1.3,1,2,0
A0068742,2026-08-01,41,21.62,0.302,1,21.8,1,1,0
A0191932,2026-08-01,62,42.65,0.02,0,10.0,0,4,0
A0156667,2026-08-01,43,35.0,-0.097,0,8.9,1,1,0
A0117386,2026-08-01,15,81.63,0.09,1,14.0,1,1,0
A0090466,2026-08-01,61,42.12,0.091,0,11.8,1,1,0
A0179046,2026-08-01,32,12.84,0.1,0,17.0,1,2,0
A0011171,2026-08-01,87,43.5,-0.322,1,10.4,1,2,0
A0129348,2026-08-01,74,15.35,0.153,1,15.2,1,0,0
A0185255,2026-08-01,90,12.99,0.087,4,6.1,1,0,0
A0076235,2026-08-01,75,51.52,0.064,0,13.0,1,2,0
A0053084,2026-08-01,49,36.06,0.153,0,11.6,1,2,0
A0132972,2026-08-01,43,42.67,-0.148,2,13.1,0,1,0
A0143914,2026-08-01,75,29.12,0.203,0,7.6,1,0,0
A0137955,2026-08-01,4,15.5,-0.042,0,4.3,0,1,0
A0045588,2026-08-01,45,19.21,-0.075,0,15.4,0,0,0
A0028447,2026-08-01,42,17.79,0.009,1,17.7,1,1,0
A0187983,2026-08-01,76,41.05,-0.24,1,17.8,1,2,0
A0014830,2026-08-01,48,14.24,0.011,2,17.3,0,0,0
A0071441,2026-08-01,81,30.87,-0.097,1,17.5,1,0,0
A0111114,2026-08-01,63,28.84,0.271,0,8.6,0,2,0
A0179297,2026-08-01,66,20.57,0.091,3,10.6,1,0,0
A0049201,2026-08-01,78,25.74,-0.147,1,6.7,1,0,0
A0188805,2026-08-01,80,28.62,0.122,0,28.0,0,1,0
A0124732,2026-08-01,23,58.51,-0.022,1,26.1,0,0,0
A0155935,2026-08-01,44,31.8,0.025,1,5.0,0,1,0
A0025841,2026-08-01,80,22.84,-0.017,0,7.3,1,1,0
A0147418,2026-08-01,8,34.61,0.065,1,21.9,1,3,0
A0000847,2026-08-01,26,20.72,-0.138,0,4.1,1,0,0
A0007101,2026-08-01,62,45.04,-0.232,0,4.6,1,2,0
A0123799,2026-08-01,50,28.63,-0.146,1,11.4,1,3,0
A0141988,2026-08-01,80,49.54,-0.011,1,5.9,1,3,0
A0197138,2026-08-01,95,55.67,0.154,0,10.8,1,0,0
A0006913,2026-08-01,2,24.38,-0.019,1,12.9,1,0,0
A0037992,2026-08-01,64,42.81,-0.08,1,5.6,0,0,0
A0043938,2026-08-01,28,17.6,0.047,2,10.4,1,2,0
A0180842,2026-08-01,10,30.13,0.001,0,16.1,1,3,0
A0042719,2026-08-01,88,27.04,-0.024,0,14.1,1,1,0
A0080106,2026-08-01,46,47.31,0.135,0,8.7,1,0,0
A0135944,2026-08-01,79,13.6,0.011,0,4.8,1,4,0
A0005247,2026-08-01,20,16.47,-0.123,0,8.6,0,0,0
A0083379,2026-08-01,77,20.35,0.023,0,15.9,0,2,1
A0132392,2026-08-01,38,46.84,0.168,0,12.7,1,1,0
A0136785,2026-08-01,66,27.26,0.206,3,8.9,0,1,0
A0125596,2026-08-01,88,29.03,-0.062,0,6.3,1,1,0
A0029631,2026-08-01,93,34.23,0.126,0,7.1,0,2,0
A0032747,2026-08-01,46,27.48,-0.15,0,4.5,1,2,0
A0022333,2026-08-01,73,38.85,-0.012,0,5.0,0,0,0
A0081452,2026-08-01,63,43.24,-0.011,0,13.4,0,3,0
A0145815,2026-08-01,21,28.55,0.077,0,6.4,1,1,0
A0044761,2026-08-01,74,45.17,0.185,0,13.7,1,3,0
A0124358,2026-08-01,62,13.24,-0.054,0,7.4,1,1,0
A0077315,2026-08-01,15,15.31,0.044,0,12.9,1,2,0
A0111625,2026-08-01,1,30.55,0.132,2,16.6,0,0,0
A0111981,2026-08-01,36,15.0,0.094,1,37.1,0,0,0
A0048714,2026-08-01,23,27.19,0.106,0,8.3,0,1,0
A0005171,2026-08-01,71,15.28,0.04,2,4.3,0,1,0
A0162116,2026-08-01,75,21.79,-0.059,2,8.7,1,2,0
A0158102,2026-08-01,87,17.37,0.114,1,7.8,0,1,0
A0100436,2026-08-01,53,13.49,-0.1,0,9.7,1,2,0
A0024317,2026-08-01,58,19.87,0.196,0,23.4,1,1,0
A0128556,2026-08-01,47,45.53,0.018,1,7.1,1,3,0
A0041785,2026-08-01,51,40.39,0.106,0,7.7,1,1,0
A0159377,2026-08-01,18,10.75,0.002,1,7.5,1,1,0
A0029948,2026-08-01,83,41.39,-0.11,2,7.3,1,1,0
A0015012,2026-08-01,64,27.73,0.007,1,14.6,0,1,0
A0141362,2026-08-01,43,35.25,0.12,3,4.0,1,1,0
A0188240,2026-08-01,39,57.48,0.071,0,17.4,0,0,0
A0103818,2026-08-01,50,15.26,-0.068,0,11.5,0,0,0
A0112782,2026-08-01,84,24.67,0.016,2,15.9,0,0,0
A0065912,2026-08-01,87,29.53,0.139,2,17.1,1,2,0
A0043895,2026-08-01,21,62.72,0.22,0,6.0,0,0,0
A0186403,2026-08-01,27,24.31,-0.184,0,12.8,0,0,0
A0026211,2026-08-01,1,36.91,0.046,0,7.7,0,0,0
A0168916,2026-08-01,36,16.12,-0.077,2,5.0,1,3,0
A0059745,2026-08-01,25,36.11,0.058,0,18.7,1,0,0
A0084853,2026-08-01,48,38.43,-0.093,0,21.3,1,4,0
A0028930,2026-08-01,56,34.69,0.138,1,31.2,0,0,0
A0015610,2026-08-01,74,29.87,-0.259,3,7.9,0,3,0
A0074176,2026-08-01,44,27.63,0.008,0,5.8,1,1,0
A0124592,2026-08-01,77,43.91,-0.017,1,6.8,1,1,0
A0193243,2026-08-01,36,25.06,0.027,0,1.1,1,0,0
A0121479,2026-08-01,26,54.13,-0.258,1,12.3,1,1,0
A0064524,2026-08-01,64,19.61,0.1,0,17.9,1,1,0
A0063600,2026-08-01,19,31.41,0.216,0,12.9,1,1,0
A0061589,2026-08-01,59,17.55,-0.066,1,17.5,0,2,0
A0070081,2026-08-01,89,22.99,-0.009,0,11.0,1,1,0
A0084692,2026-08-01,93,31.71,0.02,2,8.1,0,2,0
A0023343,2026-08-01,89,53.73,0.104,0,12.5,1,0,0
A0087478,2026-08-01,44,35.92,-0.117,0,7.2,0,1,0
A0027106,2026-08-01,6,35.21,0.16,0,32.0,0,0,0
A0061422,2026-08-01,57,24.96,0.087,2,22.7,0,0,0
A0058515,2026-08-01,1,68.39,0.163,1,12.9,1,1,0
A0035346,2026-08-01,81,21.34,-0.033,3,13.2,1,1,0
A0096570,2026-08-01,58,22.24,0.084,1,5.9,1,1,0
A0040782,2026-08-01,47,24.2,-0.237,1,11.8,0,1,0
A0189728,2026-08-01,83,38.85,-0.199,1,2.8,1,1,0
A0164538,2026-08-01,90,33.35,-0.106,0,5.9,1,0,0
A0050280,2026-08-01,9,46.29,-0.021,0,12.0,0,3,0
A0017560,2026-08-01,23,52.04,0.125,0,12.4,1,0,0
A0081844,2026-08-01,64,27.11,0.022,1,5.8,1,1,0
A0070355,2026-08-01,33,24.07,0.058,0,10.0,0,0,0
A0027441,2026-08-01,65,17.09,-0.064,1,26.9,0,1,0
A0021987,2026-08-01,7,37.79,-0.153,1,10.1,1,3,0
A0117435,2026-08-01,22,24.34,0.258,0,23.8,1,2,0
A0036489,2026-08-01,35,34.23,0.084,0,14.6,0,0,0
A0017568,2026-08-01,93,33.77,-0.181,0,4.9,1,0,0
A0066495,2026-08-01,58,30.17,-0.163,0,14.3,0,3,0
A0090752,2026-08-01,9,35.04,-0.216,0,9.1,0,1,0
A0124940,2026-08-01,55,32.98,0.091,1,4.6,0,1,0
A0156937,2026-08-01,47,18.66,0.042,1,8.0,0,3,0
A0176484,2026-08-01,21,28.33,0.051,1,4.1,1,2,0
A0152887,2026-08-01,40,24.45,-0.114,0,15.6,0,0,0
A0198693,2026-08-01,27,18.34,-0.06,1,24.3,0,2,0
A0186141,2026-08-01,33,18.46,-0.219,0,4.7,0,1,0
A0022944,2026-08-01,54,27.54,-0.285,0,12.4,0,3,0
A0073575,2026-08-01,47,37.74,0.083,1,11.4,1,0,0
A0028015,2026-08-01,92,49.33,-0.144,0,22.1,1,0,0
A0035701,2026-08-01,8,42.24,-0.03,2,4.2,0,0,0
A0193284,2026-08-01,6,14.34,-0.138,0,12.3,0,4,1
A0169515,2026-08-01,20,25.49,-0.083,1,10.6,0,1,0
A0014163,2026-08-01,72,32.94,0.096,0,16.5,0,0,0
A0019047,2026-08-01,37,36.8,0.003,0,16.0,1,0,0
A0173973,2026-08-01,76,41.35,0.097,2,14.6,0,0,0
A0102098,2026-08-01,46,37.77,-0.093,1,10.6,0,1,0
A0106636,2026-08-01,79,19.96,0.129,0,24.9,0,1,0
A0160033,2026-08-01,75,42.61,0.171,1,16.5,1,1,0
A0178907,2026-08-01,46,20.72,-0.078,0,8.6,0,1,0
A0040645,2026-08-01,60,63.08,0.034,0,13.5,0,3,0
A0136133,2026-08-01,14,34.68,0.056,0,9.7,1,2,0
A0179820,2026-08-01,48,38.07,0.032,1,5.4,0,1,0
A0037170,2026-08-01,57,5.18,-0.249,0,8.8,0,1,0
A0198783,2026-08-01,5,14.99,-0.006,0,5.5,0,3,0
A0190649,2026-08-01,38,10.01,-0.034,2,9.6,1,1,0
A0045292,2026-08-01,89,13.7,0.035,1,11.0,0,0,0
A0187007,2026-08-01,87,41.01,0.278,1,11.1,0,0,0
A0114502,2026-08-01,56,54.83,-0.148,0,7.9,0,0,0
A0095103,2026-08-01,47,34.22,-0.088,0,4.6,0,1,0
A0011040,2026-08-01,76,59.13,-0.231,0,10.9,1,4,0
A0107467,2026-08-01,54,38.38,0.017,0,22.8,0,1,0
A0167528,2026-08-01,30,71.47,-0.185,1,5.9,1,2,0
A0067247,2026-08-01,79,28.03,-0.081,0,9.2,1,2,0
A0103457,2026-08-01,23,20.64,0.106,1,15.2,0,2,0
A0186046,2026-08-01,71,54.08,-0.011,0,16.3,0,4,0
A0091260,2026-08-01,33,56.67,-0.015,1,14.5,1,0,0
A0042783,2026-08-01,21,27.01,-0.109,0,17.0,0,0,0
A0127144,2026-08-01,63,49.77,0.232,0,8.5,0,0,0
A0181641,2026-08-01,63,28.69,-0.098,1,4.8,1,1,0
A0196027,2026-08-01,85,26.91,-0.06,2,3.6,1,0,0
A0163236,2026-08-01,3,45.51,-0.053,0,8.0,1,1,0
A0025233,2026-08-01,55,27.56,0.169,0,8.4,0,1,0
A0018361,2026-08-01,59,36.55,0.043,0,14.5,0,0,0
A0042418,2026-08-01,4,39.03,-0.027,1,28.1,0,0,0
A0122491,2026-08-01,80,42.02,-0.034,0,4.7,0,0,0
A0075639,2026-08-01,13,22.99,-0.118,0,32.7,1,2,0
A0180556,2026-08-01,71,44.02,0.004,0,5.9,0,2,1
A0101370,2026-08-01,31,29.34,0.131,0,5.5,1,1,0
A0011863,2026-08-01,16,23.66,-0.024,1,7.6,0,5,0
A0039551,2026-08-01,52,28.52,-0.001,0,9.7,1,2,0
A0080847,2026-08-01,58,37.36,0.185,1,6.8,1,1,0
A0032067,2026-08-01,75,24.41,-0.211,0,5.6,0,1,0
A0055098,2026-08-01,85,17.59,-0.08,0,6.6,0,2,0
A0187803,2026-08-01,23,13.82,-0.014,1,7.7,0,0,0
A0087241,2026-08-01,82,23.41,0.115,1,14.9,1,0,0
A0115326,2026-08-01,2,47.76,-0.017,0,7.2,1,1,0
A0103529,2026-08-01,81,17.74,-0.235,0,7.7,0,1,0
A0005865,2026-08-01,85,31.62,-0.126,1,7.8,0,1,0
A0028963,2026-08-01,59,29.13,-0.123,0,24.3,1,0,0
A0032963,2026-08-01,91,41.8,-0.071,0,7.5,1,0,0
A0128242,2026-08-01,35,54.29,0.114,1,16.5,1,2,0
A0168110,2026-08-01,49,83.39,-0.13,1,4.8,0,0,0
A0167888,2026-08-01,94,27.96,-0.176,0,3.4,0,0,0
A0103041,2026-08-01,28,29.87,-0.193,1,13.9,0,0,0
A0136130,2026-08-01,88,27.58,0.046,0,17.6,1,0,0
A0027411,2026-08-01,94,25.71,0.127,0,6.8,1,2,0
A0126426,2026-08-01,2,26.1,-0.234,1,11.6,0,1,0
A0010267,2026-08-01,22,22.54,-0.107,0,28.1,0,0,0
A0103007,2026-08-01,50,58.34,-0.149,0,13.5,0,1,0
A0029897,2026-08-01,58,11.3,-0.205,2,10.1,1,1,0
A0001800,2026-08-01,55,20.84,-0.012,0,21.0,0,2,0
A0169284,2026-08-01,63,33.13,-0.223,1,6.9,0,1,0
A0038666,2026-08-01,47,15.83,0.092,0,6.6,0,1,0
A0018988,2026-08-01,25,27.89,-0.02,3,16.0,0,3,1
A0029804,2026-08-01,77,32.08,0.169,1,11.0,0,1,0
A0019844,2026-08-01,72,21.03,0.053,0,36.4,1,0,0
A0026609,2026-08-01,52,23.87,-0.08,1,11.3,1,3,0
A0013199,2026-08-01,20,31.36,-0.174,3,17.4,1,3,0
A0150463,2026-08-01,50,41.12,0.117,0,5.8,1,0,0
A0170013,2026-08-01,4,94.9,-0.029,0,30.8,0,3,1
A0065601,2026-08-01,42,28.81,0.055,3,10.8,1,1,0
A0032232,2026-08-01,82,33.6,-0.101,0,9.0,0,1,0
A0182698,2026-08-01,63,17.0,-0.084,0,6.9,0,3,0
A0013922,2026-08-01,5,47.25,-0.027,0,3.1,0,0,0
A0075352,2026-08-01,54,79.89,0.183,1,6.7,0,1,0
A0165013,2026-08-01,12,18.44,0.083,0,6.0,1,3,0
A0101836,2026-08-01,10,20.78,0.02,0,11.5,0,2,0
A0157122,2026-08-01,49,29.17,0.037,0,3.5,0,1,0
A0002139,2026-08-01,84,31.62,-0.075,1,6.2,1,1,0
A0192920,2026-08-01,61,34.45,-0.107,3,6.7,1,2,0
A0153332,2026-08-01,77,25.91,0.188,0,8.1,0,2,0
A0153715,2026-08-01,25,17.79,0.107,2,10.0,0,1,0
A0185927,2026-08-01,50,40.13,0.277,2,12.4,1,0,0
A0006787,2026-08-01,84,37.19,0.18,1,14.1,0,1,0
A0002465,2026-08-01,43,26.12,-0.219,0,12.5,0,2,0
A0037153,2026-08-01,30,17.65,0.078,0,4.0,1,2,0
A0124318,2026-08-01,76,8.05,-0.124,0,12.7,0,1,0
A0060432,2026-08-01,46,42.53,0.174,1,7.1,1,1,0
A0000214,2026-08-01,49,54.24,-0.146,0,5.6,1,0,0
A0165453,2026-08-01,76,42.4,0.037,0,3.4,1,3,0
A0174386,2026-08-01,77,53.47,0.232,0,18.9,1,2,0
A0197212,2026-08-01,30,29.56,0.014,0,19.9,0,4,0
A0100134,2026-08-01,88,30.84,-0.264,2,10.6,1,0,0
A0187800,2026-08-01,52,48.13,-0.194,0,9.9,0,2,0
A0088421,2026-08-01,56,12.9,-0.167,0,10.0,1,0,0
A0033680,2026-08-01,78,65.25,0.338,1,7.1,1,2,0
A0116167,2026-08-01,55,68.21,0.036,1,7.2,1,0,0
A0006274,2026-08-01,93,48.0,-0.072,1,4.1,1,2,0
A0006949,2026-08-01,10,42.36,-0.131,0,13.9,1,2,0
A0082720,2026-08-01,22,25.76,-0.279,0,8.8,1,1,0
A0084103,2026-08-01,17,47.87,-0.063,2,3.9,0,1,0
A0110427,2026-08-01,27,23.62,0.076,0,10.6,1,1,0
A0176696,2026-08-01,18,42.4,-0.239,1,9.2,0,2,0
A0042658,2026-08-01,5,23.57,0.085,2,13.3,0,0,0
A0042569,2026-08-01,35,12.2,-0.146,0,13.4,0,1,0
A0193926,2026-08-01,11,23.89,-0.094,0,8.8,0,1,0
A0120514,2026-08-01,47,28.6,0.237,3,10.6,0,0,0
A0067018,2026-08-01,42,52.15,0.151,0,6.5,0,1,0
A0192509,2026-08-01,15,46.6,-0.049,0,21.7,0,1,0
A0119357,2026-08-01,9,22.66,0.307,2,10.7,0,1,0
A0168082,2026-08-01,29,17.62,-0.136,0,9.6,0,0,0
A0173507,2026-08-01,22,42.66,0.009,0,14.6,1,1,0
A0172969,2026-08-01,4,36.24,0.195,0,4.1,1,0,0
A0051256,2026-08-01,42,31.69,0.11,0,7.7,0,0,1
A0095065,2026-08-01,91,51.18,0.013,0,6.0,0,1,0
A0189182,2026-08-01,40,53.78,0.109,2,6.5,0,0,0
A0079209,2026-08-01,54,16.67,-0.024,1,8.7,1,3,0
A0047444,2026-08-01,17,54.86,0.058,1,10.3,1,1,0
A0104290,2026-08-01,4,27.47,-0.095,1,10.2,0,4,0
A0123906,2026-08-01,81,36.34,-0.178,0,9.1,1,1,0
A0140386,2026-08-01,61,39.25,-0.052,1,9.0,1,1,0
A0179734,2026-08-01,42,10.24,-0.169,0,5.8,0,1,0
A0038629,2026-08-01,23,29.39,0.101,2,22.6,1,0,0
A0156579,2026-08-01,27,26.07,-0.033,2,7.6,1,1,0
A0188651,2026-08-01,38,50.29,0.124,1,16.9,1,0,0
A0130996,2026-08-01,91,40.85,0.079,0,10.5,0,2,0
A0176604,2026-08-01,13,18.99,0.027,0,23.4,1,0,0
A0167800,2026-08-01,11,16.43,-0.179,0,9.5,0,2,0
A0027085,2026-08-01,6,27.42,-0.038,2,4.3,0,1,0
A0028376,2026-08-01,9,16.2,0.134,1,9.8,1,2,0
A0128352,2026-08-01,32,14.14,0.188,0,10.6,1,4,0
A0165775,2026-08-01,78,53.39,-0.049,0,8.9,1,0,0
A0026603,2026-08-01,88,30.97,0.295,0,8.3,0,3,0
A0163466,2026-08-01,45,15.16,-0.109,0,8.6,1,0,0
A0133661,2026-08-01,51,14.43,-0.115,0,23.0,0,1,0
A0060692,2026-08-01,35,28.44,0.059,2,10.8,0,0,0
A0032501,2026-08-01,55,52.04,-0.06,0,0.9,1,2,0
A0144150,2026-08-01,19,13.94,0.166,1,12.3,1,1,0
A0092065,2026-08-01,38,23.45,-0.074,1,11.8,0,2,0
A0105029,2026-08-01,38,50.51,-0.226,2,17.4,1,1,0
A0129631,2026-08-01,51,22.55,-0.036,0,11.3,1,1,0
A0105969,2026-08-01,52,41.29,0.003,0,26.7,1,3,0
A0186247,2026-08-01,21,57.3,-0.091,0,5.7,0,1,0
A0193326,2026-08-01,29,11.15,0.089,0,11.7,0,1,0
A0171526,2026-08-01,35,16.29,-0.092,0,4.8,1,3,0
A0085727,2026-08-01,7,53.81,-0.017,0,8.0,1,1,0
A0172874,2026-08-01,44,32.63,-0.028,0,5.0,0,1,1
A0095784,2026-08-01,26,12.78,0.118,0,19.3,0,2,0
A0196358,2026-08-01,63,36.83,-0.1,0,10.9,1,2,0
A0139810,2026-08-01,38,44.2,-0.332,1,9.8,0,2,0
A0192058,2026-08-01,18,46.19,-0.015,0,5.1,1,0,0
A0159478,2026-08-01,78,36.25,-0.119,2,9.0,0,2,0
A0036993,2026-08-01,64,26.99,0.101,0,16.2,1,3,0
A0049745,2026-08-01,23,17.31,-0.032,2,5.8,1,2,0
A0067499,2026-08-01,37,43.24,-0.157,0,17.0,0,0,0
A0129351,2026-08-01,82,18.6,0.002,1,26.4,1,2,0
A0120910,2026-08-01,86,6.41,-0.095,0,7.6,0,0,0
A0170398,2026-08-01,93,23.55,-0.009,0,10.2,1,1,0
A0098546,2026-08-01,3,9.81,-0.212,0,6.7,0,0,0
A0061748,2026-08-01,37,36.35,0.052,1,24.8,1,0,0
A0007204,2026-08-01,80,48.69,-0.292,0,15.4,0,3,0
A0093229,2026-08-01,83,17.33,0.1,0,13.8,0,2,0
A0158540,2026-08-01,32,28.43,-0.028,0,8.7,1,1,0
A0060322,2026-08-01,82,16.07,-0.067,0,13.3,0,0,0
A0197202,2026-08-01,45,8.83,0.183,0,8.1,0,2,0
A0169937,2026-08-01,22,13.42,0.067,0,23.5,1,0,0
A0071044,2026-08-01,47,5.78,0.057,0,3.2,0,1,0
A0121801,2026-08-01,54,34.36,-0.011,0,17.4,0,2,1
A0002074,2026-08-01,40,47.13,0.346,0,5.9,1,3,0
A0169661,2026-08-01,59,14.84,0.281,0,9.1,1,1,0
A0066144,2026-08-01,37,23.99,0.024,0,6.9,1,1,0
A0137514,2026-08-01,16,8.93,-0.025,0,16.9,0,1,0
A0066986,2026-08-01,93,24.41,-0.273,0,13.1,0,0,0
A0014408,2026-08-01,2,22.56,-0.101,1,16.9,1,0,0
A0002884,2026-08-01,90,14.9,0.312,1,13.9,1,0,0
A0119657,2026-08-01,34,42.41,0.115,0,2.3,0,0,0
A0121783,2026-08-01,16,32.66,-0.165,2,6.1,1,2,0
A0113355,2026-08-01,82,52.75,-0.074,1,20.4,0,1,0
A0195675,2026-08-01,41,42.55,0.009,2,13.5,0,1,0
A0159087,2026-08-01,52,53.42,-0.104,1,12.7,0,1,0
A0019116,2026-08-01,7,28.67,-0.223,0,9.3,0,0,0
A0185750,2026-08-01,44,50.99,0.094,0,20.3,0,2,0
A0141156,2026-08-01,8,38.68,-0.075,0,20.7,0,1,0
A0129086,2026-08-01,49,28.83,-0.057,0,8.1,0,0,0
A0126707,2026-08-01,53,40.49,0.032,0,10.1,1,2,0
A0194276,2026-08-01,19,36.51,-0.14,0,11.1,0,2,0
A0121386,2026-08-01,86,39.99,-0.138,0,9.7,0,1,0
A0115648,2026-08-01,49,32.58,0.062,0,7.5,1,0,0
A0079879,2026-08-01,34,13.77,0.045,1,4.9,1,1,0
A0172009,2026-08-01,82,11.25,-0.078,0,29.7,0,2,0
A0193758,2026-08-01,13,23.1,-0.196,0,12.4,1,3,0
A0155821,2026-08-01,23,62.33,-0.126,0,25.3,1,1,0
A0127818,2026-08-01,26,52.11,-0.188,1,13.4,0,4,0
A0141902,2026-08-01,25,38.91,-0.182,0,17.8,1,0,0
A0139163,2026-08-01,86,38.07,-0.03,1,7.2,0,2,0
A0099337,2026-08-01,31,33.93,0.401,2,7.0,0,1,0
A0046799,2026-08-01,58,27.39,-0.142,1,20.9,1,1,0
A0021734,2026-08-01,52,35.49,-0.214,1,14.4,1,2,0
A0108322,2026-08-01,95,29.14,0.078,0,7.8,0,1,0
A0097988,2026-08-01,15,26.55,0.34,0,9.2,0,1,0
A0004673,2026-08-01,10,44.5,-0.027,2,10.1,1,3,0
A0139875,2026-08-01,64,37.15,-0.139,1,21.1,0,1,0
A0065508,2026-08-01,88,95.47,0.169,0,13.1,0,3,0
A0035371,2026-08-01,63,50.19,0.125,0,1.5,0,3,0
A0180113,2026-08-01,73,24.23,0.026,1,18.5,0,0,0
A0191799,2026-08-01,82,25.42,0.097,0,13.0,1,0,0
A0146332,2026-08-01,30,27.89,-0.069,0,7.1,0,1,0
A0090124,2026-08-01,14,17.24,0.117,2,7.1,1,0,0
A0044069,2026-08-01,79,27.53,0.018,0,29.2,1,0,0
A0038597,2026-08-01,13,16.99,-0.195,0,1.4,0,0,0
A0152683,2026-08-01,41,41.68,-0.048,1,4.5,1,2,0
A0011684,2026-08-01,93,26.82,0.182,1,13.7,0,2,0
A0124120,2026-08-01,49,7.17,0.018,0,25.0,0,1,0
A0189626,2026-08-01,94,21.19,-0.013,1,15.6,1,1,0
A0170040,2026-08-01,72,15.61,0.184,0,2.1,0,1,0
A0132892,2026-08-01,88,30.51,-0.138,1,6.5,0,1,0
A0051568,2026-08-01,31,8.03,-0.208,0,6.5,0,4,0
A0112906,2026-08-01,62,25.88,0.041,1,16.2,0,0,0
A0165304,2026-08-01,3,52.18,-0.021,0,11.3,1,1,0
A0192017,2026-08-01,84,27.51,0.073,0,14.1,0,0,0
A0184062,2026-08-01,9,43.63,-0.08,0,7.9,0,1,0
A0043223,2026-08-01,87,20.58,-0.059,0,28.3,1,0,0
A0191783,2026-08-01,76,103.06,-0.149,0,4.3,1,2,0
A0138114,2026-08-01,91,35.63,0.205,2,9.9,0,1,0
A0167032,2026-08-01,46,19.94,-0.249,0,36.2,0,0,0
A0082123,2026-08-01,66,72.61,-0.12,0,0.9,1,2,0
A0037678,2026-08-01,10,22.59,0.243,2,14.0,0,1,0
A0045904,2026-08-01,45,42.11,-0.125,0,18.4,0,0,0
A0040163,2026-08-01,20,41.4,-0.027,0,12.4,1,2,0
A0113272,2026-08-01,60,50.79,0.078,2,20.8,0,1,0
A0148201,2026-08-01,71,49.67,-0.113,1,9.5,0,0,0
A0085795,2026-08-01,56,36.02,0.252,1,7.2,1,0,0
A0091078,2026-08-01,23,17.76,-0.139,0,12.9,1,1,0
A0118977,2026-08-01,10,31.99,0.034,0,7.7,0,2,0
A0170992,2026-08-01,85,17.41,0.019,1,11.6,1,1,0
A0074866,2026-08-01,23,38.14,-0.139,0,8.4,0,0,0
A0065108,2026-08-01,45,28.49,-0.253,3,10.3,1,2,0
A0159762,2026-08-01,26,20.12,0.023,0,7.8,0,0,0
A0000046,2026-08-01,34,64.65,0.172,1,9.4,1,1,0
A0188135,2026-08-01,11,27.84,-0.064,1,13.7,1,1,0
A0159183,2026-08-01,7,27.87,0.09,0,25.3,1,1,1
A0142319,2026-08-01,80,22.1,0.182,1,12.5,0,2,0
A0133793,2026-08-01,95,42.34,0.113,0,7.6,0,1,0
A0197663,2026-08-01,44,30.87,0.142,0,18.1,0,1,0
A0109269,2026-08-01,2,58.79,0.055,1,15.1,1,1,0
A0034534,2026-08-01,2,33.9,0.186,0,23.9,1,3,0
A0000205,2026-08-01,79,12.18,-0.096,0,25.5,0,0,0
A0060342,2026-08-01,33,40.41,-0.209,0,8.5,0,1,0
A0022179,2026-08-01,85,59.37,-0.192,2,8.9,0,2,0
A0128684,2026-08-01,17,19.29,-0.095,0,8.9,1,1,0
A0108955,2026-08-01,64,40.2,0.229,0,4.3,1,1,0
A0014268,2026-08-01,21,32.1,-0.222,0,10.9,1,1,0
A0019716,2026-08-01,30,21.07,0.038,1,13.3,0,0,0
A0047893,2026-08-01,60,34.52,0.125,1,23.5,1,1,0
A0057599,2026-08-01,95,19.36,-0.002,1,12.7,0,1,0
A0135668,2026-08-01,1,49.73,0.159,0,20.6,1,1,0
A0020362,2026-08-01,2,36.29,-0.02,0,5.4,1,0,0
A0157086,2026-08-01,79,39.01,-0.276,0,8.6,1,1,0
A0199754,2026-08-01,5,6.54,-0.063,0,7.9,0,3,0
A0129325,2026-08-01,69,43.66,0.305,0,9.9,0,5,0
A0122948,2026-08-01,84,36.08,-0.019,1,4.5,0,1,0
A0000643,2026-08-01,51,57.08,-0.083,1,10.1,0,0,0
A0051077,2026-08-01,26,48.44,-0.217,0,19.1,1,1,0
A0051156,2026-08-01,37,62.57,-0.228,1,12.1,0,2,0
A0134016,2026-08-01,50,94.07,-0.077,1,10.1,1,1,0
A0105185,2026-08-01,18,27.06,0.195,0,17.5,1,2,0
A0093332,2026-08-01,73,27.98,0.013,0,16.4,0,1,0
A0045405,2026-08-01,30,44.42,-0.053,0,17.5,1,0,0
A0074125,2026-08-01,37,21.04,-0.112,0,4.4,0,0,0
A0097134,2026-08-01,88,20.84,0.032,1,6.8,1,2,0
A0166714,2026-08-01,94,14.69,-0.001,1,10.6,0,1,0
A0059874,2026-08-01,4,40.03,-0.066,1,9.9,0,0,0
A0110985,2026-08-01,95,23.02,-0.041,1,16.9,1,0,0
A0180822,2026-08-01,77,39.69,-0.012,1,10.7,0,1,0
A0051536,2026-08-01,33,58.59,0.039,0,7.1,0,4,0
A0031275,2026-08-01,3,28.41,0.353,0,5.5,0,1,0
A0176568,2026-08-01,52,26.97,0.114,1,18.2,1,2,0
A0054493,2026-08-01,57,79.15,-0.01,2,8.0,1,2,0
A0000575,2026-08-01,43,28.96,-0.106,0,8.9,1,1,0
A0013647,2026-08-01,70,53.18,0.119,0,7.3,1,0,0
A0138168,2026-08-01,49,50.37,0.084,2,7.2,1,0,0
