compte_id,canal_acquisition,taille_entreprise,pays,date_inscription
C018793,seo,11-50,BE,2026-04-28 00:00:00
C018794,direct,11-50,FR,2026-07-19 00:00:00
C018795,seo,200+,FR,2026-07-13 00:00:00
C018796,direct,11-50,BE,2026-02-27 00:00:00
C018797,direct,11-50,BE,2026-01-13 00:00:00
C018798,sea,51-200,FR,2026-05-11 00:00:00
C018799,seo,51-200,FR,2026-04-28 00:00:00
C018800,seo,51-200,FR,2026-03-17 00:00:00
C018801,sea,11-50,FR,2026-07-01 00:00:00
C018802,sea,51-200,FR,2026-02-10 00:00:00
C018803,sea,51-200,BE,2026-05-11 00:00:00
C018804,direct,51-200,FR,2026-04-24 00:00:00
C018805,direct,11-50,FR,2026-06-26 00:00:00
C018806,direct,1-10,CA,2026-04-22 00:00:00
C018807,sea,1-10,FR,2026-01-06 00:00:00
C018808,referral,1-10,FR,2026-01-10 00:00:00
C018809,direct,11-50,CH,2026-06-28 00:00:00
C018810,referral,11-50,FR,2026-06-03 00:00:00
C018811,sea,1-10,FR,2026-06-08 00:00:00
C018812,direct,11-50,FR,2026-06-15 00:00:00
C018813,seo,200+,FR,2026-03-10 00:00:00
C018814,sea,1-10,FR,2026-07-15 00:00:00
C018815,referral,51-200,BE,2026-01-25 00:00:00
C018816,sea,51-200,FR,2026-07-09 00:00:00
C018817,direct,11-50,FR,2026-04-30 00:00:00
C018818,sea,1-10,CA,2026-04-08 00:00:00
C018819,sea,51-200,FR,2026-02-12 00:00:00
C018820,direct,51-200,FR,2026-06-21 00:00:00
C018821,sea,11-50,FR,2026-05-07 00:00:00
C018822,direct,51-200,FR,2026-04-18 00:00:00
C018823,direct,1-10,FR,2026-01-13 00:00:00
C018824,sea,11-50,BE,2026-01-17 00:00:00
C018825,seo,11-50,FR,2026-03-19 00:00:00
C018826,sea,200+,FR,2026-01-26 00:00:00
C018827,seo,11-50,FR,2026-05-25 00:00:00
C018828,referral,51-200,CA,2026-01-27 00:00:00
C018829,seo,200+,BE,2026-07-17 00:00:00
C018830,sea,11-50,FR,2026-06-10 00:00:00
C018831,referral,200+,CA,2026-03-21 00:00:00
C018832,referral,1-10,FR,2026-01-13 00:00:00
C018833,direct,200+,FR,2026-04-13 00:00:00
C018834,direct,200+,FR,2026-07-14 00:00:00
C018835,direct,51-200,CH,2026-02-26 00:00:00
C018836,direct,51-200,FR,2026-05-27 00:00:00
C018837,sea,11-50,FR,2026-03-11 00:00:00
C018838,referral,11-50,FR,2026-01-03 00:00:00
C018839,referral,200+,FR,2026-01-30 00:00:00
C018840,seo,200+,CH,2026-06-21 00:00:00
C018841,sea,11-50,FR,2026-03-17 00:00:00
C018842,seo,1-10,CH,2026-05-07 00:00:00
C018843,sea,200+,CA,2026-04-05 00:00:00
C018844,sea,11-50,FR,2026-02-13 00:00:00
C018845,referral,51-200,CH,2026-02-28 00:00:00
C018846,direct,1-10,CH,2026-02-18 00:00:00
C018847,sea,11-50,CA,2026-05-25 00:00:00
C018848,direct,51-200,FR,2026-01-29 00:00:00
C018849,seo,11-50,BE,2026-06-22 00:00:00
C018850,direct,51-200,FR,2026-03-14 00:00:00
C018851,seo,200+,FR,2026-02-22 00:00:00
C018852,referral,1-10,FR,2026-03-06 00:00:00
C018853,seo,200+,CA,2026-02-05 00:00:00
C018854,seo,11-50,FR,2026-03-30 00:00:00
C018855,seo,200+,CH,2026-04-25 00:00:00
C018856,seo,51-200,FR,2026-04-08 00:00:00
C018857,seo,51-200,CH,2026-06-09 00:00:00
C018858,direct,11-50,FR,2026-05-04 00:00:00
C018859,direct,200+,FR,2026-03-26 00:00:00
C018860,direct,1-10,FR,2026-05-07 00:00:00
C018861,referral,11-50,CA,2026-04-02 00:00:00
C018862,seo,200+,CA,2026-05-28 00:00:00
C018863,seo,1-10,CA,2026-05-02 00:00:00
C018864,sea,1-10,CH,2026-05-29 00:00:00
C018865,seo,51-200,CH,2026-03-24 00:00:00
C018866,sea,11-50,FR,2026-07-18 00:00:00
C018867,seo,200+,FR,2026-04-08 00:00:00
C018868,direct,51-200,CH,2026-02-02 00:00:00
C018869,sea,11-50,FR,2026-02-04 00:00:00
C018870,referral,11-50,CA,2026-04-14 00:00:00
C018871,seo,200+,FR,2026-02-16 00:00:00
C018872,direct,51-200,FR,2026-04-03 00:00:00
C018873,referral,1-10,BE,2026-04-04 00:00:00
C018874,sea,11-50,FR,2026-03-17 00:00:00
C018875,seo,200+,FR,2026-06-24 00:00:00
C018876,sea,1-10,FR,2026-03-17 00:00:00
C018877,sea,51-200,FR,2026-02-26 00:00:00
C018878,seo,1-10,FR,2026-05-29 00:00:00
C018879,direct,11-50,FR,2026-02-06 00:00:00
C018880,direct,1-10,FR,2026-04-27 00:00:00
C018881,seo,11-50,FR,2026-05-17 00:00:00
C018882,sea,200+,BE,2026-05-30 00:00:00
C018883,seo,11-50,FR,2026-01-08 00:00:00
C018884,direct,200+,FR,2026-06-17 00:00:00
C018885,referral,200+,FR,2026-03-31 00:00:00
C018886,direct,1-10,FR,2026-06-18 00:00:00
C018887,seo,1-10,FR,2026-01-07 00:00:00
C018888,direct,1-10,FR,2026-05-18 00:00:00
C018889,seo,51-200,FR,2026-03-15 00:00:00
C018890,referral,11-50,FR,2026-05-01 00:00:00
C018891,seo,51-200,CA,2026-07-15 00:00:00
C018892,seo,1-10,FR,2026-04-26 00:00:00
C018893,seo,200+,FR,2026-06-19 00:00:00
C018894,sea,11-50,FR,2026-04-11 00:00:00
C018895,seo,11-50,BE,2026-03-04 00:00:00
C018896,seo,200+,FR,2026-03-13 00:00:00
C018897,direct,200+,FR,2026-04-01 00:00:00
C018898,referral,200+,FR,2026-06-02 00:00:00
C018899,direct,11-50,BE,2026-01-28 00:00:00
C018900,direct,1-10,FR,2026-03-06 00:00:00
C018901,sea,1-10,FR,2026-07-19 00:00:00
C018902,sea,11-50,FR,2026-06-30 00:00:00
C018903,seo,200+,FR,2026-02-10 00:00:00
C018904,direct,51-200,FR,2026-07-04 00:00:00
C018905,direct,51-200,CA,2026-04-22 00:00:00
C018906,direct,200+,FR,2026-01-26 00:00:00
C018907,direct,11-50,FR,2026-02-28 00:00:00
C018908,referral,200+,CH,2026-01-13 00:00:00
C018909,direct,1-10,FR,2026-03-30 00:00:00
C018910,seo,51-200,FR,2026-02-08 00:00:00
C018911,seo,11-50,CA,2026-01-31 00:00:00
C018912,seo,11-50,FR,2026-01-09 00:00:00
C018913,seo,200+,FR,2026-05-16 00:00:00
C018914,referral,1-10,FR,2026-01-21 00:00:00
C018915,referral,51-200,FR,2026-05-08 00:00:00
C018916,sea,200+,FR,2026-07-07 00:00:00
C018917,seo,51-200,FR,2026-03-08 00:00:00
C018918,direct,200+,FR,2026-02-03 00:00:00
C018919,seo,1-10,FR,2026-01-18 00:00:00
C018920,sea,51-200,FR,2026-01-14 00:00:00
C018921,sea,11-50,FR,2026-06-06 00:00:00
C018922,direct,51-200,FR,2026-03-23 00:00:00
C018923,sea,51-200,CH,2026-03-07 00:00:00
C018924,seo,200+,FR,2026-01-13 00:00:00
C018925,referral,51-200,BE,2026-07-08 00:00:00
C018926,direct,200+,FR,2026-02-16 00:00:00
C018927,direct,1-10,FR,2026-04-10 00:00:00
C018928,seo,11-50,FR,2026-03-18 00:00:00
C018929,seo,200+,FR,2026-05-14 00:00:00
C018930,referral,11-50,FR,2026-06-19 00:00:00
C018931,seo,1-10,FR,2026-05-31 00:00:00
C018932,sea,11-50,CH,2026-06-10 00:00:00
C018933,referral,11-50,CA,2026-04-02 00:00:00
C018934,referral,51-200,FR,2026-06-18 00:00:00
C018935,sea,1-10,CH,2026-02-21 00:00:00
C018936,seo,200+,FR,2026-04-28 00:00:00
C018937,seo,200+,CH,2026-06-19 00:00:00
C018938,direct,11-50,FR,2026-02-19 00:00:00
C018939,direct,11-50,CA,2026-01-20 00:00:00
C018940,referral,1-10,CH,2026-05-03 00:00:00
C018941,seo,11-50,FR,2026-06-30 00:00:00
C018942,sea,1-10,FR,2026-05-04 00:00:00
C018943,direct,200+,FR,2026-06-30 00:00:00
C018944,sea,1-10,CH,2026-05-22 00:00:00
C018945,direct,51-200,BE,2026-07-18 00:00:00
C018946,sea,11-50,CA,2026-06-18 00:00:00
C018947,direct,200+,FR,2026-03-02 00:00:00
C018948,seo,11-50,BE,2026-03-22 00:00:00
C018949,referral,51-200,FR,2026-04-13 00:00:00
C018950,seo,51-200,FR,2026-03-28 00:00:00
C018951,sea,1-10,FR,2026-04-27 00:00:00
C018952,referral,1-10,FR,2026-03-21 00:00:00
C018953,sea,200+,FR,2026-06-27 00:00:00
C018954,referral,200+,FR,2026-01-10 00:00:00
C018955,sea,1-10,BE,2026-01-31 00:00:00
C018956,direct,200+,FR,2026-03-31 00:00:00
C018957,direct,1-10,BE,2026-07-19 00:00:00
C018958,referral,200+,BE,2026-02-18 00:00:00
C018959,sea,51-200,FR,2026-06-16 00:00:00
C018960,referral,51-200,CA,2026-02-02 00:00:00
C018961,referral,200+,FR,2026-04-16 00:00:00
C018962,sea,200+,FR,2026-07-16 00:00:00
C018963,sea,11-50,FR,2026-01-22 00:00:00
C018964,referral,11-50,FR,2026-06-07 00:00:00
C018965,referral,200+,FR,2026-07-01 00:00:00
C018966,referral,1-10,FR,2026-02-10 00:00:00
C018967,seo,1-10,FR,2026-03-07 00:00:00
C018968,seo,200+,FR,2026-02-19 00:00:00
C018969,direct,11-50,BE,2026-01-04 00:00:00
C018970,sea,11-50,FR,2026-04-14 00:00:00
C018971,direct,1-10,FR,2026-02-24 00:00:00
C018972,referral,51-200,BE,2026-06-03 00:00:00
C018973,referral,200+,CH,2026-04-02 00:00:00
C018974,seo,51-200,FR,2026-06-27 00:00:00
C018975,sea,11-50,FR,2026-03-03 00:00:00
C018976,sea,51-200,FR,2026-05-06 00:00:00
C018977,direct,200+,CA,2026-02-27 00:00:00
C018978,seo,51-200,FR,2026-06-29 00:00:00
C018979,seo,1-10,BE,2026-04-18 00:00:00
C018980,sea,11-50,FR,2026-07-07 00:00:00
C018981,seo,51-200,FR,2026-03-18 00:00:00
C018982,referral,11-50,FR,2026-02-05 00:00:00
C018983,direct,200+,FR,2026-03-01 00:00:00
C018984,sea,11-50,FR,2026-02-01 00:00:00
C018985,referral,200+,BE,2026-02-24 00:00:00
C018986,direct,11-50,FR,2026-06-04 00:00:00
C018987,sea,51-200,FR,2026-04-06 00:00:00
C018988,direct,11-50,FR,2026-07-06 00:00:00
C018989,seo,11-50,CA,2026-03-20 00:00:00
C018990,seo,51-200,CH,2026-01-13 00:00:00
C018991,seo,1-10,FR,2026-06-23 00:00:00
C018992,sea,51-200,FR,2026-03-22 00:00:00
C018993,sea,11-50,CA,2026-01-03 00:00:00
C018994,seo,11-50,BE,2026-02-25 00:00:00
C018995,sea,11-50,FR,2026-03-01 00:00:00
C018996,seo,200+,FR,2026-04-02 00:00:00
C018997,seo,1-10,FR,2026-05-03 00:00:00
C018998,seo,51-200,CA,2026-05-08 00:00:00
C018999,sea,200+,CH,2026-01-27 00:00:00
C019000,sea,51-200,FR,2026-01-23 00:00:00
C019001,sea,1-10,CH,2026-03-28 00:00:00
C019002,seo,200+,FR,2026-03-22 00:00:00
C019003,seo,51-200,CA,2026-06-18 00:00:00
C019004,sea,51-200,CA,2026-04-21 00:00:00
C019005,seo,11-50,CA,2026-01-03 00:00:00
C019006,sea,11-50,FR,2026-02-06 00:00:00
C019007,seo,1-10,FR,2026-05-23 00:00:00
C019008,referral,11-50,BE,2026-04-28 00:00:00
C019009,sea,200+,CA,2026-05-07 00:00:00
C019010,seo,200+,FR,2026-05-02 00:00:00
C019011,direct,200+,FR,2026-01-15 00:00:00
C019012,referral,11-50,FR,2026-04-19 00:00:00
C019013,sea,1-10,FR,2026-04-15 00:00:00
C019014,sea,11-50,FR,2026-07-16 00:00:00
C019015,seo,51-200,BE,2026-04-10 00:00:00
C019016,sea,11-50,FR,2026-06-29 00:00:00
C019017,referral,51-200,CH,2026-05-26 00:00:00
C019018,direct,51-200,CH,2026-01-21 00:00:00
C019019,seo,11-50,CH,2026-05-02 00:00:00
C019020,referral,11-50,CA,2026-03-29 00:00:00
C019021,seo,11-50,FR,2026-04-19 00:00:00
C019022,seo,1-10,FR,2026-05-23 00:00:00
C019023,direct,11-50,FR,2026-06-14 00:00:00
C019024,referral,11-50,FR,2026-04-22 00:00:00
C019025,seo,200+,CA,2026-05-01 00:00:00
C019026,direct,11-50,FR,2026-06-16 00:00:00
C019027,seo,1-10,BE,2026-03-08 00:00:00
C019028,referral,11-50,FR,2026-04-27 00:00:00
C019029,sea,11-50,FR,2026-07-10 00:00:00
C019030,sea,11-50,FR,2026-06-11 00:00:00
C019031,seo,1-10,FR,2026-04-09 00:00:00
C019032,sea,1-10,CA,2026-05-31 00:00:00
C019033,sea,51-200,FR,2026-02-24 00:00:00
C019034,sea,51-200,FR,2026-05-01 00:00:00
C019035,sea,11-50,FR,2026-05-12 00:00:00
C019036,direct,11-50,FR,2026-06-25 00:00:00
C019037,sea,200+,BE,2026-01-08 00:00:00
C019038,sea,1-10,FR,2026-05-01 00:00:00
C019039,seo,11-50,FR,2026-03-09 00:00:00
C019040,seo,200+,FR,2026-05-27 00:00:00
C019041,seo,1-10,FR,2026-05-03 00:00:00
C019042,seo,200+,FR,2026-03-31 00:00:00
C019043,seo,11-50,FR,2026-05-06 00:00:00
C019044,referral,11-50,BE,2026-02-15 00:00:00
C019045,direct,1-10,FR,2026-05-27 00:00:00
C019046,referral,51-200,BE,2026-01-01 00:00:00
C019047,sea,11-50,BE,2026-05-17 00:00:00
C019048,seo,200+,FR,2026-04-09 00:00:00
C019049,seo,11-50,BE,2026-03-20 00:00:00
C019050,direct,200+,FR,2026-03-01 00:00:00
C019051,sea,1-10,FR,2026-07-08 00:00:00
C019052,sea,200+,FR,2026-03-29 00:00:00
C019053,direct,11-50,FR,2026-06-12 00:00:00
C019054,referral,51-200,FR,2026-03-03 00:00:00
C019055,sea,1-10,FR,2026-03-08 00:00:00
C019056,direct,11-50,CA,2026-04-07 00:00:00
C019057,referral,51-200,FR,2026-07-03 00:00:00
C019058,seo,1-10,FR,2026-01-04 00:00:00
C019059,seo,51-200,CH,2026-06-28 00:00:00
C019060,referral,51-200,CA,2026-06-17 00:00:00
C019061,direct,1-10,BE,2026-02-25 00:00:00
C019062,seo,11-50,CA,2026-01-29 00:00:00
C019063,referral,11-50,CA,2026-07-03 00:00:00
C019064,direct,51-200,CA,2026-01-22 00:00:00
C019065,sea,1-10,FR,2026-01-21 00:00:00
C019066,direct,1-10,FR,2026-04-07 00:00:00
C019067,sea,51-200,FR,2026-06-23 00:00:00
C019068,direct,51-200,FR,2026-04-18 00:00:00
C019069,direct,1-10,CH,2026-05-17 00:00:00
C019070,referral,1-10,FR,2026-06-27 00:00:00
C019071,sea,1-10,FR,2026-02-25 00:00:00
C019072,sea,200+,FR,2026-06-17 00:00:00
C019073,direct,51-200,FR,2026-02-11 00:00:00
C019074,seo,11-50,FR,2026-01-02 00:00:00
C019075,seo,51-200,CA,2026-02-06 00:00:00
C019076,seo,51-200,FR,2026-03-29 00:00:00
C019077,direct,51-200,BE,2026-04-26 00:00:00
C019078,referral,1-10,FR,2026-04-21 00:00:00
C019079,sea,200+,CA,2026-07-06 00:00:00
C019080,sea,1-10,FR,2026-01-30 00:00:00
C019081,seo,51-200,FR,2026-01-09 00:00:00
C019082,seo,11-50,FR,2026-01-12 00:00:00
C019083,seo,51-200,BE,2026-01-01 00:00:00
C019084,direct,51-200,FR,2026-04-25 00:00:00
C019085,seo,1-10,FR,2026-02-15 00:00:00
C019086,direct,200+,FR,2026-05-15 00:00:00
C019087,referral,1-10,FR,2026-01-06 00:00:00
C019088,direct,1-10,FR,2026-01-05 00:00:00
C019089,direct,200+,FR,2026-05-05 00:00:00
C019090,direct,11-50,FR,2026-03-20 00:00:00
C019091,referral,1-10,FR,2026-05-19 00:00:00
C019092,sea,11-50,CH,2026-07-16 00:00:00
C019093,seo,51-200,FR,2026-02-08 00:00:00
C019094,referral,51-200,FR,2026-05-19 00:00:00
C019095,seo,51-200,CH,2026-05-12 00:00:00
C019096,direct,200+,CH,2026-01-19 00:00:00
C019097,direct,1-10,BE,2026-04-14 00:00:00
C019098,direct,51-200,FR,2026-05-25 00:00:00
C019099,sea,51-200,CA,2026-06-13 00:00:00
C019100,sea,200+,FR,2026-06-23 00:00:00
C019101,direct,11-50,BE,2026-03-26 00:00:00
C019102,sea,200+,CA,2026-01-11 00:00:00
C019103,direct,51-200,CA,2026-07-15 00:00:00
C019104,seo,200+,FR,2026-04-26 00:00:00
C019105,direct,51-200,FR,2026-03-18 00:00:00
C019106,sea,11-50,FR,2026-06-26 00:00:00
C019107,seo,1-10,FR,2026-05-15 00:00:00
C019108,referral,1-10,FR,2026-03-26 00:00:00
C019109,direct,200+,FR,2026-07-02 00:00:00
C019110,sea,11-50,FR,2026-03-29 00:00:00
C019111,seo,200+,FR,2026-07-09 00:00:00
C019112,referral,200+,FR,2026-01-08 00:00:00
C019113,sea,200+,FR,2026-04-10 00:00:00
C019114,referral,11-50,FR,2026-02-15 00:00:00
C019115,direct,200+,CH,2026-06-24 00:00:00
C019116,seo,1-10,FR,2026-03-14 00:00:00
C019117,direct,1-10,CA,2026-05-28 00:00:00
C019118,sea,1-10,FR,2026-02-01 00:00:00
C019119,referral,1-10,BE,2026-03-21 00:00:00
C019120,referral,11-50,FR,2026-06-05 00:00:00
C019121,referral,11-50,BE,2026-04-08 00:00:00
C019122,direct,51-200,CH,2026-01-23 00:00:00
C019123,seo,11-50,FR,2026-02-23 00:00:00
C019124,seo,1-10,CA,2026-07-04 00:00:00
C019125,direct,200+,FR,2026-07-02 00:00:00
C019126,direct,200+,FR,2026-01-26 00:00:00
C019127,seo,200+,CH,2026-01-27 00:00:00
C019128,seo,11-50,FR,2026-03-21 00:00:00
C019129,seo,11-50,FR,2026-01-19 00:00:00
C019130,seo,11-50,FR,2026-04-26 00:00:00
C019131,sea,51-200,CA,2026-06-02 00:00:00
C019132,seo,11-50,FR,2026-01-11 00:00:00
C019133,referral,1-10,FR,2026-05-05 00:00:00
C019134,direct,51-200,FR,2026-04-21 00:00:00
C019135,referral,11-50,BE,2026-03-15 00:00:00
C019136,seo,11-50,FR,2026-02-27 00:00:00
C019137,sea,11-50,CH,2026-05-12 00:00:00
C019138,sea,1-10,FR,2026-02-20 00:00:00
C019139,referral,1-10,FR,2026-04-24 00:00:00
C019140,direct,51-200,FR,2026-03-29 00:00:00
C019141,seo,51-200,FR,2026-01-29 00:00:00
C019142,seo,11-50,FR,2026-01-31 00:00:00
C019143,sea,11-50,FR,2026-06-09 00:00:00
C019144,referral,11-50,FR,2026-01-26 00:00:00
C019145,sea,1-10,CH,2026-03-09 00:00:00
C019146,referral,11-50,FR,2026-05-18 00:00:00
C019147,direct,51-200,CH,2026-04-09 00:00:00
C019148,seo,200+,FR,2026-07-10 00:00:00
C019149,sea,200+,FR,2026-03-08 00:00:00
C019150,seo,200+,CA,2026-05-07 00:00:00
C019151,seo,51-200,CH,2026-03-12 00:00:00
C019152,direct,200+,CA,2026-03-24 00:00:00
C019153,seo,11-50,BE,2026-01-02 00:00:00
C019154,seo,200+,BE,2026-01-06 00:00:00
C019155,seo,200+,CA,2026-04-30 00:00:00
C019156,sea,11-50,FR,2026-03-15 00:00:00
C019157,seo,200+,FR,2026-01-24 00:00:00
C019158,sea,200+,FR,2026-01-14 00:00:00
C019159,direct,11-50,BE,2026-06-11 00:00:00
C019160,sea,1-10,CH,2026-03-10 00:00:00
C019161,direct,11-50,CH,2026-01-13 00:00:00
C019162,seo,11-50,FR,2026-05-15 00:00:00
C019163,sea,11-50,CH,2026-01-08 00:00:00
C019164,seo,1-10,FR,2026-04-09 00:00:00
C019165,referral,200+,FR,2026-05-20 00:00:00
C019166,referral,1-10,CA,2026-01-27 00:00:00
C019167,referral,200+,CH,2026-03-25 00:00:00
C019168,direct,200+,FR,2026-01-05 00:00:00
C019169,seo,51-200,FR,2026-01-11 00:00:00
C019170,seo,51-200,FR,2026-02-10 00:00:00
C019171,referral,11-50,FR,2026-07-07 00:00:00
C019172,referral,200+,CA,2026-06-30 00:00:00
C019173,sea,51-200,FR,2026-01-08 00:00:00
C019174,seo,11-50,FR,2026-04-26 00:00:00
C019175,sea,51-200,FR,2026-03-28 00:00:00
C019176,direct,1-10,BE,2026-03-30 00:00:00
C019177,referral,11-50,FR,2026-06-09 00:00:00
C019178,direct,1-10,CA,2026-02-19 00:00:00
C019179,referral,51-200,FR,2026-04-14 00:00:00
C019180,seo,200+,FR,2026-02-14 00:00:00
C019181,referral,11-50,FR,2026-03-22 00:00:00
C019182,seo,11-50,BE,2026-06-27 00:00:00
C019183,seo,1-10,FR,2026-06-01 00:00:00
C019184,sea,11-50,CH,2026-04-19 00:00:00
C019185,sea,51-200,FR,2026-04-29 00:00:00
C019186,seo,200+,CA,2026-06-07 00:00:00
C019187,referral,11-50,FR,2026-04-10 00:00:00
C019188,sea,51-200,FR,2026-06-14 00:00:00
C019189,sea,51-200,FR,2026-04-22 00:00:00
C019190,referral,1-10,CH,2026-02-14 00:00:00
C019191,seo,1-10,FR,2026-07-10 00:00:00
C019192,referral,200+,FR,2026-06-25 00:00:00
C019193,direct,200+,FR,2026-01-18 00:00:00
C019194,direct,11-50,CH,2026-05-23 00:00:00
C019195,referral,11-50,CA,2026-01-23 00:00:00
C019196,seo,11-50,FR,2026-07-14 00:00:00
C019197,sea,11-50,CA,2026-07-17 00:00:00
C019198,sea,1-10,CA,2026-03-17 00:00:00
C019199,sea,11-50,FR,2026-02-15 00:00:00
C019200,direct,11-50,FR,2026-02-10 00:00:00
C019201,referral,200+,CA,2026-03-02 00:00:00
C019202,sea,1-10,FR,2026-03-06 00:00:00
C019203,seo,11-50,CH,2026-04-02 00:00:00
C019204,referral,1-10,FR,2026-04-16 00:00:00
C019205,direct,200+,CA,2026-06-24 00:00:00
C019206,direct,51-200,CH,2026-05-07 00:00:00
C019207,direct,1-10,FR,2026-03-31 00:00:00
C019208,referral,1-10,CH,2026-07-10 00:00:00
C019209,seo,51-200,FR,2026-02-14 00:00:00
C019210,seo,11-50,BE,2026-07-05 00:00:00
C019211,seo,200+,FR,2026-03-21 00:00:00
C019212,direct,200+,FR,2026-01-06 00:00:00
C019213,seo,11-50,CH,2026-07-02 00:00:00
C019214,sea,51-200,FR,2026-07-18 00:00:00
C019215,referral,1-10,FR,2026-01-24 00:00:00
C019216,direct,1-10,FR,2026-02-08 00:00:00
C019217,seo,11-50,BE,2026-02-07 00:00:00
C019218,direct,1-10,FR,2026-05-12 00:00:00
C019219,seo,11-50,BE,2026-06-20 00:00:00
C019220,seo,1-10,FR,2026-07-17 00:00:00
C019221,direct,51-200,BE,2026-06-30 00:00:00
C019222,seo,1-10,FR,2026-02-09 00:00:00
C019223,seo,51-200,CH,2026-01-03 00:00:00
C019224,referral,11-50,BE,2026-04-05 00:00:00
C019225,sea,1-10,FR,2026-04-11 00:00:00
C019226,sea,11-50,BE,2026-03-19 00:00:00
C019227,referral,11-50,FR,2026-06-15 00:00:00
C019228,direct,200+,FR,2026-06-11 00:00:00
C019229,seo,51-200,FR,2026-03-23 00:00:00
C019230,sea,1-10,FR,2026-06-11 00:00:00
C019231,sea,1-10,FR,2026-05-15 00:00:00
C019232,seo,51-200,CH,2026-07-10 00:00:00
C019233,seo,51-200,CH,2026-05-23 00:00:00
C019234,sea,51-200,FR,2026-04-08 00:00:00
C019235,seo,51-200,FR,2026-04-26 00:00:00
C019236,referral,200+,FR,2026-07-19 00:00:00
C019237,sea,1-10,FR,2026-03-20 00:00:00
C019238,referral,51-200,FR,2026-07-19 00:00:00
C019239,referral,1-10,BE,2026-07-06 00:00:00
C019240,seo,51-200,BE,2026-04-03 00:00:00
C019241,sea,11-50,FR,2026-01-09 00:00:00
C019242,sea,51-200,FR,2026-01-03 00:00:00
C019243,sea,51-200,FR,2026-07-10 00:00:00
C019244,sea,1-10,FR,2026-01-14 00:00:00
C019245,direct,51-200,BE,2026-04-15 00:00:00
C019246,sea,11-50,FR,2026-02-02 00:00:00
C019247,seo,51-200,CA,2026-04-17 00:00:00
C019248,referral,11-50,FR,2026-04-17 00:00:00
C019249,sea,1-10,FR,2026-05-30 00:00:00
C019250,sea,51-200,CA,2026-03-17 00:00:00
C019251,seo,11-50,FR,2026-06-14 00:00:00
C019252,seo,200+,BE,2026-01-28 00:00:00
C019253,sea,11-50,FR,2026-04-10 00:00:00
C019254,seo,11-50,FR,2026-04-04 00:00:00
C019255,referral,51-200,FR,2026-05-26 00:00:00
C019256,referral,200+,CH,2026-06-22 00:00:00
C019257,referral,11-50,CH,2026-04-25 00:00:00
C019258,sea,51-200,FR,2026-05-15 00:00:00
C019259,direct,1-10,BE,2026-04-03 00:00:00
C019260,seo,51-200,FR,2026-05-26 00:00:00
C019261,referral,1-10,CH,2026-03-28 00:00:00
C019262,sea,1-10,CH,2026-03-12 00:00:00
C019263,referral,1-10,FR,2026-03-22 00:00:00
C019264,referral,51-200,FR,2026-05-10 00:00:00
C019265,seo,200+,FR,2026-06-20 00:00:00
C019266,seo,200+,FR,2026-04-21 00:00:00
C019267,direct,200+,FR,2026-06-10 00:00:00
C019268,sea,1-10,FR,2026-01-09 00:00:00
C019269,referral,11-50,FR,2026-04-20 00:00:00
C019270,referral,200+,FR,2026-06-18 00:00:00
C019271,seo,51-200,CH,2026-04-09 00:00:00
C019272,seo,11-50,FR,2026-01-06 00:00:00
C019273,direct,51-200,FR,2026-01-23 00:00:00
C019274,sea,11-50,FR,2026-05-19 00:00:00
C019275,direct,200+,FR,2026-03-22 00:00:00
C019276,direct,11-50,FR,2026-07-18 00:00:00
C019277,sea,11-50,FR,2026-06-21 00:00:00
C019278,sea,200+,FR,2026-01-18 00:00:00
C019279,referral,51-200,FR,2026-01-08 00:00:00
C019280,sea,11-50,FR,2026-03-26 00:00:00
C019281,referral,11-50,FR,2026-03-07 00:00:00
C019282,sea,51-200,FR,2026-03-07 00:00:00
C019283,direct,1-10,FR,2026-03-30 00:00:00
C019284,referral,51-200,FR,2026-01-09 00:00:00
C019285,direct,11-50,CH,2026-04-22 00:00:00
C019286,direct,11-50,FR,2026-06-25 00:00:00
C019287,seo,51-200,CA,2026-02-14 00:00:00
C019288,referral,51-200,FR,2026-03-27 00:00:00
C019289,seo,1-10,FR,2026-03-23 00:00:00
C019290,direct,51-200,FR,2026-05-07 00:00:00
C019291,seo,200+,FR,2026-01-11 00:00:00
C019292,direct,200+,FR,2026-02-11 00:00:00
C019293,direct,51-200,CH,2026-02-02 00:00:00
C019294,direct,1-10,FR,2026-02-23 00:00:00
C019295,referral,11-50,FR,2026-06-08 00:00:00
C019296,referral,200+,BE,2026-06-07 00:00:00
C019297,sea,11-50,BE,2026-05-18 00:00:00
C019298,seo,200+,FR,2026-05-13 00:00:00
C019299,seo,1-10,FR,2026-07-07 00:00:00
C019300,sea,200+,FR,2026-03-13 00:00:00
C019301,sea,1-10,BE,2026-05-29 00:00:00
C019302,sea,200+,FR,2026-07-12 00:00:00
C019303,seo,11-50,FR,2026-03-29 00:00:00
C019304,direct,51-200,BE,2026-03-06 00:00:00
C019305,seo,200+,FR,2026-02-03 00:00:00
C019306,seo,1-10,CA,2026-02-07 00:00:00
C019307,seo,1-10,FR,2026-03-26 00:00:00
C019308,referral,1-10,FR,2026-07-11 00:00:00
C019309,referral,200+,FR,2026-07-05 00:00:00
C019310,seo,51-200,FR,2026-05-16 00:00:00
C019311,sea,200+,CH,2026-02-27 00:00:00
C019312,referral,51-200,FR,2026-01-24 00:00:00
C019313,direct,11-50,BE,2026-04-29 00:00:00
