verbatim_id,client_id,canal,date,texte,service_destinataire
V006560,7834,chat,2025-09-12 00:00:00,le colis est arrive en retard,livraison
V006561,69224,chat,2025-10-24 00:00:00,le remboursement n arrive pas,retour
V006562,54005,enquete,2025-05-27 00:00:00,procedure de retour incomprehensible,retour
V006563,52100,chat,2025-06-23 00:00:00,impossible de retourner l article,retour
V006564,56559,enquete,2026-07-10 00:00:00,les prix ont augmente,prix
V006565,1281,chat,2026-07-14 00:00:00,le produit ne correspond pas a la photo,produit
V006566,66348,avis,2025-10-28 00:00:00,delai de livraison beaucoup trop long,livraison
V006567,54328,enquete,2025-04-25 00:00:00,le colis est arrive en retard,livraison
V006568,54927,enquete,2026-07-06 00:00:00,impossible de retourner l article,retour
V006569,23266,enquete,2025-05-12 00:00:00,delai de livraison beaucoup trop long,livraison
V006570,77036,avis,2026-06-12 00:00:00,delai de livraison beaucoup trop long,livraison
V006571,40349,reclamation,2025-06-29 00:00:00,la qualite n est pas au rendez vous,produit
V006572,38739,reclamation,2025-08-07 00:00:00,la qualite n est pas au rendez vous,produit
V006573,55183,chat,2025-07-23 00:00:00,delai de livraison beaucoup trop long,livraison
V006574,69976,chat,2026-02-27 00:00:00,livraison pas rapide du tout,livraison
V006575,19494,avis,2025-10-11 00:00:00,procedure de retour incomprehensible,retour
V006576,66401,enquete,2025-08-14 00:00:00,le produit ne correspond pas a la photo,produit
V006577,50104,reclamation,2025-12-03 00:00:00,le produit ne correspond pas a la photo,produit
V006578,17812,enquete,2025-04-25 00:00:00,article conforme et solide,produit
V006579,2715,chat,2025-07-31 00:00:00,impossible de joindre le service client,contact
V006580,30695,avis,2025-06-16 00:00:00,impossible de joindre le service client,contact
V006581,43763,enquete,2026-05-09 00:00:00,les prix ont augmente,prix
V006582,29044,reclamation,2025-09-06 00:00:00,le remboursement n arrive pas,retour
V006583,37648,reclamation,2026-05-26 00:00:00,bon rapport qualite prix,prix
V006584,54228,avis,2025-12-18 00:00:00,conseiller tres aimable et efficace,contact
V006585,77438,reclamation,2025-08-26 00:00:00,impossible de retourner l article,retour
V006586,451,reclamation,2025-07-12 00:00:00,procedure de retour incomprehensible,retour
V006587,31438,enquete,2026-01-07 00:00:00,impossible de joindre le service client,contact
V006588,71644,enquete,2025-11-03 00:00:00,delai de livraison beaucoup trop long,livraison
V006589,19382,enquete,2025-07-05 00:00:00,procedure de retour incomprehensible,retour
V006590,48404,chat,2025-06-19 00:00:00,impossible de joindre le service client,contact
V006591,41796,chat,2025-04-27 00:00:00,le remboursement n arrive pas,retour
V006592,60730,reclamation,2026-07-23 00:00:00,livraison pas rapide du tout,livraison
V006593,64262,avis,2025-07-21 00:00:00,le produit ne correspond pas a la photo,produit
V006594,40708,reclamation,2025-09-03 00:00:00,conseiller tres aimable et efficace,contact
V006595,4823,enquete,2025-09-03 00:00:00,le colis est arrive en retard,livraison
V006596,33868,avis,2026-07-10 00:00:00,bon rapport qualite prix,prix
V006597,44303,chat,2026-06-20 00:00:00,le produit ne correspond pas a la photo,produit
V006598,67458,enquete,2025-09-29 00:00:00,article conforme et solide,produit
V006599,18142,avis,2025-07-10 00:00:00,bon rapport qualite prix,prix
V006600,67253,reclamation,2025-08-12 00:00:00,la qualite n est pas au rendez vous,produit
V006601,8272,reclamation,2025-10-19 00:00:00,delai de livraison beaucoup trop long,livraison
V006602,511,avis,2026-05-20 00:00:00,conseiller tres aimable et efficace,contact
V006603,4571,avis,2026-03-01 00:00:00,la qualite n est pas au rendez vous,produit
V006604,39105,chat,2025-06-21 00:00:00,le colis est arrive en retard,livraison
V006605,59462,reclamation,2026-06-02 00:00:00,bon rapport qualite prix,prix
V006606,66167,chat,2026-03-25 00:00:00,impossible de joindre le service client,contact
V006607,14986,enquete,2025-11-02 00:00:00,livraison pas rapide du tout,livraison
V006608,75378,reclamation,2025-07-19 00:00:00,article conforme et solide,produit
V006609,69584,chat,2025-07-28 00:00:00,livraison pas rapide du tout,livraison
V006610,22032,chat,2025-09-19 00:00:00,les prix ont augmente,prix
V006611,35596,reclamation,2026-03-02 00:00:00,impossible de retourner l article,retour
V006612,1967,avis,2026-04-14 00:00:00,article conforme et solide,produit
V006613,46837,avis,2025-04-13 00:00:00,procedure de retour incomprehensible,retour
V006614,67892,avis,2025-10-12 00:00:00,delai de livraison beaucoup trop long,livraison
V006615,47190,reclamation,2025-09-26 00:00:00,conseiller tres aimable et efficace,contact
V006616,33340,avis,2025-06-01 00:00:00,conseiller tres aimable et efficace,contact
V006617,36906,reclamation,2026-04-21 00:00:00,bon rapport qualite prix,prix
V006618,40313,enquete,2026-03-05 00:00:00,promotion interessante ce mois ci,prix
V006619,27345,avis,2026-01-27 00:00:00,impossible de retourner l article,retour
V006620,38178,avis,2025-08-22 00:00:00,conseiller tres aimable et efficace,contact
V006621,12798,enquete,2026-06-27 00:00:00,le produit ne correspond pas a la photo,produit
V006622,42535,enquete,2026-05-15 00:00:00,procedure de retour incomprehensible,retour
V006623,39220,reclamation,2026-05-09 00:00:00,bon rapport qualite prix,prix
V006624,2754,avis,2025-06-19 00:00:00,la qualite n est pas au rendez vous,produit
V006625,76888,enquete,2026-08-01 00:00:00,le colis est arrive en retard,livraison
V006626,28428,avis,2025-06-17 00:00:00,bon rapport qualite prix,prix
V006627,42193,avis,2025-10-10 00:00:00,impossible de retourner l article,retour
V006628,41995,reclamation,2026-06-29 00:00:00,la qualite n est pas au rendez vous,produit
V006629,24256,avis,2025-05-05 00:00:00,promotion interessante ce mois ci,prix
V006630,38968,chat,2026-04-13 00:00:00,le produit ne correspond pas a la photo,produit
V006631,8000,avis,2026-07-26 00:00:00,livraison pas rapide du tout,livraison
V006632,63241,chat,2026-03-31 00:00:00,les prix ont augmente,prix
V006633,40412,enquete,2026-02-01 00:00:00,bon rapport qualite prix,prix
V006634,70065,avis,2025-04-15 00:00:00,impossible de joindre le service client,contact
V006635,40116,avis,2025-09-20 00:00:00,bon rapport qualite prix,prix
V006636,1447,reclamation,2026-06-07 00:00:00,delai de livraison beaucoup trop long,livraison
V006637,54825,enquete,2025-08-21 00:00:00,livraison pas rapide du tout,livraison
V006638,12830,enquete,2026-03-15 00:00:00,personne ne repond au telephone,contact
V006639,28762,avis,2025-07-26 00:00:00,delai de livraison beaucoup trop long,livraison
V006640,21055,avis,2025-05-09 00:00:00,delai de livraison beaucoup trop long,livraison
V006641,22178,reclamation,2026-06-01 00:00:00,delai de livraison beaucoup trop long,livraison
V006642,65125,chat,2025-10-15 00:00:00,bon rapport qualite prix,prix
V006643,31380,reclamation,2026-06-24 00:00:00,impossible de joindre le service client,contact
V006644,24409,chat,2025-05-18 00:00:00,le produit ne correspond pas a la photo,produit
V006645,43033,chat,2025-08-22 00:00:00,delai de livraison beaucoup trop long,livraison
V006646,24738,reclamation,2026-04-21 00:00:00,le produit ne correspond pas a la photo,produit
V006647,40542,enquete,2026-05-06 00:00:00,personne ne repond au telephone,contact
V006648,16126,avis,2026-03-06 00:00:00,delai de livraison beaucoup trop long,livraison
V006649,21033,reclamation,2026-06-02 00:00:00,promotion interessante ce mois ci,prix
V006650,58839,avis,2026-02-03 00:00:00,les prix ont augmente,prix
V006651,36636,reclamation,2026-07-12 00:00:00,livraison pas rapide du tout,livraison
V006652,31394,enquete,2026-08-02 00:00:00,le remboursement n arrive pas,retour
V006653,69389,avis,2026-08-02 00:00:00,le remboursement n arrive pas,retour
V006654,59579,reclamation,2026-03-17 00:00:00,promotion interessante ce mois ci,prix
V006655,45415,enquete,2026-07-06 00:00:00,le produit ne correspond pas a la photo,produit
V006656,55573,reclamation,2026-08-13 00:00:00,promotion interessante ce mois ci,prix
V006657,64509,chat,2025-12-10 00:00:00,le produit ne correspond pas a la photo,produit
V006658,23323,chat,2026-05-13 00:00:00,procedure de retour incomprehensible,retour
V006659,51930,enquete,2025-07-06 00:00:00,procedure de retour incomprehensible,retour
V006660,79949,enquete,2025-09-29 00:00:00,les prix ont augmente,prix
V006661,1331,chat,2025-11-27 00:00:00,conseiller tres aimable et efficace,contact
V006662,71354,avis,2025-12-01 00:00:00,impossible de joindre le service client,contact
V006663,62023,reclamation,2025-10-25 00:00:00,les prix ont augmente,prix
V006664,57504,reclamation,2025-06-23 00:00:00,livraison pas rapide du tout,livraison
V006665,20957,enquete,2026-04-18 00:00:00,la qualite n est pas au rendez vous,produit
V006666,36903,avis,2026-05-18 00:00:00,bon rapport qualite prix,prix
V006667,3861,avis,2025-04-09 00:00:00,conseiller tres aimable et efficace,contact
V006668,19609,chat,2025-09-28 00:00:00,conseiller tres aimable et efficace,contact
V006669,16533,enquete,2026-04-01 00:00:00,la qualite n est pas au rendez vous,produit
V006670,28853,reclamation,2025-07-20 00:00:00,personne ne repond au telephone,contact
V006671,16457,reclamation,2026-06-24 00:00:00,les prix ont augmente,prix
V006672,43937,reclamation,2025-11-29 00:00:00,le remboursement n arrive pas,retour
V006673,9053,chat,2026-01-07 00:00:00,le remboursement n arrive pas,retour
V006674,35128,enquete,2025-12-30 00:00:00,conseiller tres aimable et efficace,contact
V006675,64146,enquete,2025-11-04 00:00:00,delai de livraison beaucoup trop long,livraison
V006676,71410,reclamation,2026-08-19 00:00:00,le remboursement n arrive pas,retour
V006677,71569,enquete,2025-12-03 00:00:00,delai de livraison beaucoup trop long,livraison
V006678,20359,avis,2026-08-12 00:00:00,le colis est arrive en retard,livraison
V006679,33711,enquete,2026-01-14 00:00:00,les prix ont augmente,prix
V006680,51638,reclamation,2026-02-27 00:00:00,le remboursement n arrive pas,retour
V006681,30115,avis,2025-09-16 00:00:00,procedure de retour incomprehensible,retour
V006682,34959,avis,2025-05-12 00:00:00,delai de livraison beaucoup trop long,livraison
V006683,1334,enquete,2026-03-20 00:00:00,conseiller tres aimable et efficace,contact
V006684,63151,reclamation,2025-09-11 00:00:00,delai de livraison beaucoup trop long,livraison
V006685,31088,chat,2026-01-11 00:00:00,personne ne repond au telephone,contact
V006686,30917,chat,2025-11-30 00:00:00,le colis est arrive en retard,livraison
V006687,35555,reclamation,2026-08-14 00:00:00,impossible de joindre le service client,contact
V006688,6714,avis,2026-07-17 00:00:00,le produit ne correspond pas a la photo,produit
V006689,34459,chat,2026-07-24 00:00:00,le remboursement n arrive pas,retour
V006690,9063,chat,2026-06-26 00:00:00,delai de livraison beaucoup trop long,livraison
V006691,79873,avis,2025-04-25 00:00:00,conseiller tres aimable et efficace,contact
V006692,41140,chat,2026-04-19 00:00:00,livraison pas rapide du tout,livraison
V006693,65143,chat,2026-07-09 00:00:00,procedure de retour incomprehensible,retour
V006694,7984,enquete,2026-07-29 00:00:00,delai de livraison beaucoup trop long,livraison
V006695,31964,reclamation,2026-04-26 00:00:00,livraison pas rapide du tout,livraison
V006696,52998,chat,2025-08-05 00:00:00,le colis est arrive en retard,livraison
V006697,57861,reclamation,2026-07-03 00:00:00,les prix ont augmente,prix
V006698,79821,chat,2025-10-29 00:00:00,impossible de joindre le service client,contact
V006699,4001,enquete,2026-06-19 00:00:00,le colis est arrive en retard,livraison
V006700,3294,chat,2026-01-22 00:00:00,livraison pas rapide du tout,livraison
V006701,44783,avis,2025-10-23 00:00:00,conseiller tres aimable et efficace,contact
V006702,59599,enquete,2026-04-15 00:00:00,le remboursement n arrive pas,retour
V006703,32699,reclamation,2025-12-13 00:00:00,bon rapport qualite prix,prix
V006704,1192,reclamation,2025-09-04 00:00:00,article conforme et solide,produit
V006705,72475,enquete,2025-05-18 00:00:00,le remboursement n arrive pas,retour
V006706,51046,reclamation,2025-10-03 00:00:00,article conforme et solide,produit
V006707,7986,avis,2025-07-22 00:00:00,conseiller tres aimable et efficace,contact
V006708,76352,avis,2025-07-03 00:00:00,le remboursement n arrive pas,retour
V006709,77788,chat,2026-01-04 00:00:00,personne ne repond au telephone,contact
V006710,8800,enquete,2026-07-05 00:00:00,la qualite n est pas au rendez vous,produit
V006711,29486,enquete,2026-04-26 00:00:00,article conforme et solide,produit
V006712,9363,reclamation,2026-06-16 00:00:00,conseiller tres aimable et efficace,contact
V006713,66519,chat,2026-07-27 00:00:00,article conforme et solide,produit
V006714,14663,enquete,2026-08-02 00:00:00,conseiller tres aimable et efficace,contact
V006715,22455,reclamation,2026-08-11 00:00:00,procedure de retour incomprehensible,retour
V006716,77436,reclamation,2025-12-27 00:00:00,le colis est arrive en retard,livraison
V006717,60955,chat,2025-06-24 00:00:00,livraison pas rapide du tout,livraison
V006718,19195,reclamation,2026-04-19 00:00:00,bon rapport qualite prix,prix
V006719,77835,reclamation,2025-04-25 00:00:00,livraison pas rapide du tout,livraison
V006720,28209,reclamation,2025-09-27 00:00:00,article conforme et solide,produit
V006721,58163,enquete,2025-04-17 00:00:00,conseiller tres aimable et efficace,contact
V006722,978,chat,2025-06-01 00:00:00,livraison pas rapide du tout,livraison
V006723,21653,avis,2026-02-13 00:00:00,impossible de joindre le service client,contact
V006724,23853,chat,2025-06-11 00:00:00,livraison pas rapide du tout,livraison
V006725,6878,avis,2026-07-28 00:00:00,impossible de joindre le service client,contact
V006726,33874,chat,2025-04-26 00:00:00,promotion interessante ce mois ci,prix
V006727,19168,enquete,2026-07-10 00:00:00,le produit ne correspond pas a la photo,produit
V006728,38371,reclamation,2026-01-19 00:00:00,impossible de joindre le service client,contact
V006729,24528,avis,2026-05-01 00:00:00,les prix ont augmente,prix
V006730,9857,enquete,2026-05-15 00:00:00,procedure de retour incomprehensible,retour
V006731,60247,chat,2026-04-13 00:00:00,le produit ne correspond pas a la photo,produit
V006732,763,chat,2025-12-06 00:00:00,article conforme et solide,produit
V006733,36080,avis,2026-04-09 00:00:00,delai de livraison beaucoup trop long,livraison
V006734,40101,avis,2026-02-06 00:00:00,promotion interessante ce mois ci,prix
V006735,386,reclamation,2025-04-26 00:00:00,bon rapport qualite prix,prix
V006736,12296,reclamation,2026-04-27 00:00:00,conseiller tres aimable et efficace,contact
V006737,77953,avis,2025-05-12 00:00:00,les prix ont augmente,prix
V006738,66266,reclamation,2026-01-23 00:00:00,le remboursement n arrive pas,retour
V006739,28499,reclamation,2025-08-12 00:00:00,promotion interessante ce mois ci,prix
V006740,48601,reclamation,2025-07-09 00:00:00,les prix ont augmente,prix
V006741,58262,avis,2026-08-13 00:00:00,promotion interessante ce mois ci,prix
V006742,18448,reclamation,2025-06-16 00:00:00,bon rapport qualite prix,prix
V006743,75899,enquete,2026-05-16 00:00:00,le colis est arrive en retard,livraison
V006744,55641,reclamation,2026-02-16 00:00:00,personne ne repond au telephone,contact
V006745,13451,enquete,2025-05-24 00:00:00,bon rapport qualite prix,prix
V006746,63479,enquete,2026-08-13 00:00:00,personne ne repond au telephone,contact
V006747,44750,chat,2026-08-17 00:00:00,les prix ont augmente,prix
V006748,64632,chat,2025-06-21 00:00:00,procedure de retour incomprehensible,retour
V006749,45865,chat,2025-05-07 00:00:00,conseiller tres aimable et efficace,contact
V006750,66350,enquete,2026-06-11 00:00:00,le remboursement n arrive pas,retour
V006751,46231,reclamation,2025-10-04 00:00:00,conseiller tres aimable et efficace,contact
V006752,16406,enquete,2025-10-10 00:00:00,bon rapport qualite prix,prix
