questionnaire,enqueteur,grappe,strate,duree_min,lat,lon,age,straightlining,prob_inclusion,repondant,sexe,milieu,compte_bancaire,nb_corrections,distance_grappe_m,heure_debut,rang_dans_journee,classe_age,menage_id,invalide,poids_final
Q014190,E051,114,5,22.1,4.3762308236244225,18.559752419669195,16,0.258,0.0488,1,F,Urbain,non,0,191.0,9,1,15a34,Q014190,0,20.49
Q014191,E003,71,3,35.6,4.370058136262867,18.48743080653292,14,0.022,0.0263,1,H,Rural,non,2,247.0,12,8,moins15,Q014191,0,38.02
Q014192,E020,37,5,30.4,4.3461967107339206,18.466661220866115,35,0.215,0.0473,1,F,Urbain,oui,0,131.0,18,1,35plus,Q014192,1,21.14
Q014193,E047,1,5,48.1,4.311511997225412,18.519554668922176,36,0.046,0.0793,1,H,Urbain,non,3,24.0,13,7,35plus,Q014193,0,12.61
Q014194,E036,48,4,35.2,4.424135369615835,18.58395853104301,15,0.186,0.0481,1,H,Rural,non,0,85.0,7,6,15a34,Q014194,0,20.79
Q014195,E022,66,2,19.8,4.460273994210426,18.55937401510012,9,0.375,0.0232,1,H,Rural,oui,2,394.0,16,8,moins15,Q014195,0,43.1
Q014196,E026,10,3,37.0,4.426077459800042,18.482264860381893,26,0.153,0.0384,1,H,Rural,oui,1,596.0,14,3,15a34,Q014196,0,26.04
Q014197,E006,64,5,35.9,4.35163100933822,18.59839251968761,23,0.132,0.0356,1,H,Urbain,non,2,696.0,18,6,15a34,Q014197,0,28.09
Q014198,E018,49,2,39.3,4.379508260280282,18.561053910740295,39,0.123,0.0269,1,F,Rural,oui,2,251.0,18,3,35plus,Q014198,0,37.17
Q014199,E059,40,4,28.9,4.413496510139219,18.58767999352129,18,0.068,0.011,1,F,Urbain,oui,0,99.0,15,6,15a34,Q014199,0,90.91
Q014200,E001,117,5,36.3,4.36470468813582,18.533091720650493,34,0.247,0.0394,1,F,Urbain,oui,1,14.0,11,1,15a34,Q014200,0,25.38
Q014201,E063,108,4,32.1,4.4572302227862295,18.460370511292506,35,0.086,0.0182,0,H,Rural,non,1,61.0,13,6,35plus,Q014201,0,54.95
Q014202,E026,84,4,29.3,4.422418923846827,18.624375417627295,41,0.421,0.0687,1,H,Urbain,non,0,827.0,7,3,35plus,Q014202,0,14.56
Q014203,E061,71,2,36.4,4.499274346062389,18.541436956030065,28,0.172,0.0611,1,H,Rural,oui,1,374.0,15,1,15a34,Q014203,0,16.37
Q014204,E020,57,3,35.1,4.369711581618911,18.599423165284886,19,0.15,0.0178,1,F,Rural,non,2,455.0,9,8,15a34,Q014204,0,56.18
Q014205,E063,9,1,41.4,4.239258717803082,18.530785153669076,24,0.043,0.0561,0,H,Rural,non,2,67.0,9,1,15a34,Q014205,0,17.83
Q014206,E043,37,1,34.2,4.363592563427825,18.554643738149625,26,0.05,0.0349,1,H,Urbain,oui,1,8.0,9,2,15a34,Q014206,0,28.65
Q014207,E064,2,4,38.2,4.341017775688387,18.46865419988737,59,0.006,0.0167,1,H,Urbain,non,1,550.0,13,2,35plus,Q014207,0,59.88
Q014208,E005,44,2,25.5,4.368637123619736,18.508615422802055,20,0.483,0.026,0,F,Urbain,non,0,280.0,12,5,15a34,Q014208,1,38.46
Q014209,E060,57,3,43.8,4.449152395534244,18.62410782636774,57,0.089,0.0361,1,H,Urbain,oui,2,346.0,16,7,35plus,Q014209,0,27.7
Q014210,E021,74,3,28.6,4.3329078041372915,18.59364723323926,30,0.213,0.0483,1,H,Rural,non,2,45.0,18,6,15a34,Q014210,0,20.7
Q014211,E027,43,3,40.3,4.318420518762197,18.6092171255371,23,0.229,0.0547,1,F,Rural,oui,3,159.0,9,5,15a34,Q014211,0,18.28
Q014212,E004,31,5,35.8,4.327658104308526,18.574322620566512,19,0.205,0.037,1,H,Urbain,non,2,143.0,10,8,15a34,Q014212,0,27.03
Q014213,E072,86,3,35.0,4.4677068482365225,18.562559542731886,13,0.342,0.0471,1,F,Urbain,oui,0,535.0,10,1,moins15,Q014213,0,21.23
Q014214,E049,19,6,39.3,4.336961901065037,18.59773722585644,26,0.149,0.0266,1,H,Urbain,non,2,49.0,13,3,15a34,Q014214,0,37.59
Q014215,E074,16,3,19.0,4.372972419925853,18.595740990204337,30,0.357,0.0713,0,F,Urbain,oui,2,137.0,12,8,15a34,Q014215,1,14.03
Q014216,E043,84,6,30.0,4.3612,18.5551,29,0.146,0.0647,1,H,Urbain,oui,1,69.0,9,3,15a34,Q014216,1,15.46
Q014217,E012,71,6,39.2,4.393180478825418,18.55479106016174,62,0.278,0.0202,1,F,Rural,oui,1,52.0,9,6,35plus,Q014217,0,49.5
Q014218,E026,105,3,47.5,4.247274586017572,18.597898331016992,49,0.112,0.0332,1,F,Rural,non,0,247.0,17,3,35plus,Q014218,1,30.12
Q014219,E033,89,5,33.8,4.335841079614803,18.49819277391591,30,0.272,0.0291,0,F,Urbain,non,1,52.0,15,1,15a34,Q014219,0,34.36
Q014220,E012,109,3,16.9,4.327359249017872,18.534972994218048,25,0.222,0.0529,1,H,Rural,non,0,325.0,14,3,15a34,Q014220,1,18.9
Q014221,E070,80,6,31.8,4.272862865561789,18.480262294242436,8,0.063,0.077,1,H,Rural,oui,4,4.0,12,6,moins15,Q014221,0,12.99
Q014222,E072,101,5,12.6,4.336185567721471,18.502422085227796,33,0.18,0.0362,0,F,Rural,non,1,14.0,12,7,15a34,Q014222,1,27.62
Q014223,E043,21,3,41.8,4.223891657905565,18.560506703314534,44,0.093,0.0789,1,F,Rural,non,1,305.0,15,2,35plus,Q014223,0,12.67
Q014224,E044,64,2,34.3,4.376251756914989,18.58872357411456,48,0.501,0.0529,1,H,Rural,non,4,244.0,14,1,35plus,Q014224,0,18.9
Q014225,E053,114,6,25.1,4.360372143128784,18.641264359085664,20,0.219,0.0643,1,F,Urbain,non,0,123.0,7,5,15a34,Q014225,0,15.55
Q014226,E051,95,4,40.7,4.324592701547142,18.544385472268583,8,0.358,0.0705,0,F,Urbain,oui,1,107.0,12,5,moins15,Q014226,0,14.18
Q014227,E005,49,5,38.0,4.269527933024704,18.529828974672586,29,0.073,0.0312,0,H,Urbain,non,0,96.0,12,2,15a34,Q014227,0,32.05
Q014228,E040,112,5,29.1,4.429724693970446,18.546314868260236,36,0.414,0.047,1,H,Urbain,non,1,9.0,12,6,35plus,Q014228,0,21.28
Q014229,E059,38,1,39.0,4.33158229752965,18.562099609994846,24,0.026,0.0396,1,F,Urbain,oui,0,740.0,9,1,15a34,Q014229,0,25.25
Q014230,E061,3,2,30.2,4.414878959547539,18.64011678322634,36,0.348,0.0191,1,F,Rural,non,0,158.0,8,4,35plus,Q014230,0,52.36
Q014231,E045,96,6,31.9,4.35371053351819,18.55042193382551,27,0.106,0.0202,1,H,Rural,non,2,129.0,12,7,15a34,Q014231,0,49.5
Q014232,E068,50,2,30.3,4.432966289987699,18.495289994043063,31,0.119,0.0718,1,H,Urbain,oui,2,951.0,12,6,15a34,Q014232,0,13.93
Q014233,E044,5,6,31.8,4.389222161606295,18.56931257900833,32,0.177,0.0365,1,H,Rural,non,2,446.0,13,1,15a34,Q014233,0,27.4
Q014234,E029,25,3,40.3,4.365574843564145,18.554234028417508,28,0.378,0.0264,1,H,Rural,non,0,396.0,15,1,15a34,Q014234,0,37.88
Q014235,E034,9,6,21.5,4.318015170961763,18.54811698095473,9,0.237,0.0329,0,F,Rural,oui,0,121.0,16,7,moins15,Q014235,0,30.4
Q014236,E052,120,4,41.7,4.3612,18.5551,47,0.053,0.0369,1,F,Urbain,oui,0,51.0,15,3,35plus,Q014236,1,27.1
Q014237,E067,102,1,35.2,4.349728538042406,18.65354552663294,20,0.146,0.0275,1,H,Rural,oui,0,311.0,8,5,15a34,Q014237,0,36.36
Q014238,E018,112,2,31.3,4.319254426119828,18.52476918027798,0,0.291,0.0479,1,H,Urbain,non,0,683.0,15,6,moins15,Q014238,0,20.88
Q014239,E023,22,6,34.1,4.352136877855031,18.47324410840222,27,0.097,0.0371,1,F,Rural,oui,0,33.0,14,7,15a34,Q014239,0,26.95
Q014240,E049,97,2,27.6,4.357691815842439,18.520015316714513,35,0.076,0.0712,0,H,Urbain,non,0,149.0,8,6,15a34,Q014240,1,14.04
Q014241,E058,68,2,22.6,4.403706764101369,18.525494134877786,43,0.148,0.0142,0,F,Rural,non,2,141.0,16,4,35plus,Q014241,0,70.42
Q014242,E030,36,1,27.8,4.26589500766246,18.486706523582885,31,0.287,0.0764,0,F,Urbain,non,1,168.0,17,1,15a34,Q014242,0,13.09
Q014243,E049,81,4,20.7,4.479155414479728,18.540558809131902,29,0.369,0.0119,1,F,Rural,non,0,38.0,7,7,15a34,Q014243,0,84.03
Q014244,E001,115,5,24.5,4.383167519032173,18.63066279934072,30,0.155,0.063,1,H,Rural,non,1,284.0,7,2,15a34,Q014244,1,15.87
Q014245,E022,56,6,22.6,4.359205254068548,18.48646749955809,18,0.079,0.0576,0,H,Rural,non,2,77.0,15,6,15a34,Q014245,0,17.36
Q014246,E072,4,6,42.6,4.382199936232928,18.48071790777615,23,0.5,0.0367,1,H,Rural,non,1,142.0,15,1,15a34,Q014246,0,27.25
Q014247,E044,102,6,25.0,4.283426605056196,18.58728224333,41,0.31,0.0286,1,F,Urbain,non,1,104.0,15,1,35plus,Q014247,0,34.97
Q014248,E066,23,6,33.7,4.366201606615093,18.53996081628005,21,0.034,0.0356,1,F,Rural,oui,0,976.0,12,6,15a34,Q014248,0,28.09
Q014249,E017,22,4,41.8,4.392517347624159,18.530917618012218,30,0.071,0.0624,0,F,Rural,non,1,23.0,12,8,15a34,Q014249,0,16.03
Q014250,E022,75,5,40.0,4.3452711023792085,18.604000346401055,22,0.19,0.0331,1,F,Urbain,oui,1,172.0,16,7,15a34,Q014250,0,30.21
Q014251,E074,96,4,31.9,4.386179329625398,18.522279351221187,19,0.09,0.0173,1,F,Rural,non,2,451.0,12,1,15a34,Q014251,0,57.8
Q014252,E075,96,1,32.0,4.399654877767604,18.471720515631038,26,0.067,0.0495,1,H,Rural,oui,0,282.0,16,1,15a34,Q014252,0,20.2
Q014253,E066,105,1,35.3,4.323577322224806,18.59003303447142,25,0.077,0.077,1,F,Rural,non,3,410.0,10,6,15a34,Q014253,1,12.99
Q014254,E024,107,1,48.8,4.422438709255558,18.54696518127621,26,0.156,0.059,1,H,Rural,non,1,131.0,17,1,15a34,Q014254,0,16.95
Q014255,E061,16,3,36.9,4.356987250309394,18.544289185869257,33,0.165,0.0736,1,F,Rural,non,0,70.0,11,4,15a34,Q014255,0,13.59
Q014256,E035,37,3,38.7,4.45532619076826,18.45253255547733,0,0.238,0.0539,0,F,Rural,oui,4,189.0,11,6,moins15,Q014256,0,18.55
Q014257,E064,87,4,49.9,4.425471233615619,18.49997350143161,22,0.044,0.0337,0,H,Urbain,oui,2,764.0,9,4,15a34,Q014257,0,29.67
Q014258,E064,47,4,35.9,4.380321792974548,18.540048058947484,37,0.082,0.0309,0,F,Rural,oui,1,351.0,8,1,35plus,Q014258,0,32.36
Q014259,E033,86,3,42.0,4.3194090589356735,18.496771409226646,50,0.231,0.0457,1,H,Urbain,non,3,298.0,7,2,35plus,Q014259,1,21.88
Q014260,E023,55,5,37.3,4.354423508561956,18.5977767586837,10,0.136,0.0394,1,F,Rural,oui,2,1247.0,18,3,moins15,Q014260,0,25.38
Q014261,E074,55,6,37.2,4.410391909234587,18.54678449170849,12,0.164,0.0337,0,F,Urbain,non,2,210.0,7,8,moins15,Q014261,0,29.67
Q014262,E034,4,2,27.3,4.332018901765935,18.537993607708966,32,0.196,0.0403,1,H,Rural,non,1,83.0,13,2,15a34,Q014262,0,24.81
Q014263,E033,73,2,26.1,4.381673247000338,18.598727204473366,44,0.162,0.046,1,F,Urbain,oui,2,478.0,8,3,35plus,Q014263,0,21.74
Q014264,E050,104,6,30.4,4.3873230362843465,18.52083679722526,17,0.129,0.0584,1,F,Rural,oui,3,4.0,12,4,15a34,Q014264,0,17.12
Q014265,E071,99,6,40.2,4.354376890117733,18.569283080711998,0,0.233,0.0249,1,F,Urbain,non,0,116.0,10,7,moins15,Q014265,1,40.16
Q014266,E010,41,2,39.8,4.318916127523746,18.550038826193667,32,0.281,0.0372,1,F,Rural,oui,3,39.0,18,6,15a34,Q014266,0,26.88
Q014267,E074,82,4,43.3,4.3612,18.5551,15,0.287,0.0467,1,H,Urbain,non,3,419.0,17,3,15a34,Q014267,1,21.41
Q014268,E032,24,4,33.9,4.383753332652152,18.571897211962384,52,0.085,0.0559,1,H,Rural,non,2,278.0,17,3,35plus,Q014268,0,17.89
Q014269,E002,77,4,37.8,4.344907742277368,18.58133677396843,27,0.079,0.0693,1,F,Rural,non,2,38.0,17,8,15a34,Q014269,1,14.43
Q014270,E024,50,6,10.9,4.320491079272713,18.524534701251667,11,0.126,0.0421,1,F,Rural,oui,0,279.0,13,6,moins15,Q014270,1,23.75
Q014271,E035,112,1,33.2,4.404925980241269,18.52201411696122,15,0.573,0.0675,1,H,Rural,oui,0,96.0,16,5,15a34,Q014271,0,14.81
Q014272,E051,86,4,31.7,4.356529742939279,18.545503359674964,30,0.238,0.0195,0,H,Rural,non,0,149.0,16,6,15a34,Q014272,0,51.28
Q014273,E043,9,2,23.6,4.3612,18.5551,23,0.176,0.0598,1,F,Urbain,oui,1,335.0,10,5,15a34,Q014273,1,16.72
Q014274,E011,105,5,32.9,4.313892242585297,18.569069114280143,30,0.054,0.0746,0,F,Urbain,non,1,27.0,18,8,15a34,Q014274,0,13.4
Q014275,E037,87,4,33.3,4.375130419916673,18.588973619662397,72,0.209,0.0778,0,H,Urbain,oui,2,31.0,12,8,35plus,Q014275,0,12.85
Q014276,E018,26,5,41.9,4.33601016892175,18.50799986361965,10,0.096,0.0338,1,F,Urbain,non,2,16.0,7,8,moins15,Q014276,1,29.59
Q014277,E021,34,6,42.6,4.447074486546532,18.483523319609468,39,0.132,0.0224,1,H,Rural,non,2,87.0,14,2,35plus,Q014277,0,44.64
Q014278,E054,21,5,35.0,4.378411282876545,18.526113363914916,48,0.165,0.0276,1,F,Urbain,non,2,34.0,9,1,35plus,Q014278,0,36.23
Q014279,E061,38,6,48.4,4.310210670851213,18.517527616191963,46,0.168,0.0438,1,H,Rural,non,3,272.0,11,4,35plus,Q014279,0,22.83
Q014280,E012,114,5,35.3,4.406748180291619,18.50292579286836,13,0.158,0.0306,1,F,Urbain,oui,0,324.0,13,1,moins15,Q014280,0,32.68
Q014281,E046,109,4,41.2,4.421735555492634,18.53958030372209,30,0.144,0.0302,1,H,Rural,non,2,644.0,13,6,15a34,Q014281,0,33.11
Q014282,E032,67,3,33.3,4.343148119124485,18.486198384938888,7,0.343,0.0587,1,H,Urbain,non,0,26.0,11,3,moins15,Q014282,0,17.04
Q014283,E026,44,3,26.0,4.319510516564677,18.52221384194419,40,0.215,0.0376,1,F,Rural,oui,0,321.0,15,7,35plus,Q014283,0,26.6
Q014284,E054,44,3,31.0,4.249854561196535,18.50171051706509,21,0.436,0.0339,0,H,Urbain,non,1,702.0,8,2,15a34,Q014284,0,29.5
Q014285,E019,115,4,44.3,4.415039313450132,18.491641072112294,33,0.239,0.0473,1,F,Rural,non,2,123.0,14,6,15a34,Q014285,0,21.14
Q014286,E058,24,5,9.6,4.272349838275581,18.488517352686596,49,0.049,0.0198,1,F,Urbain,non,0,280.0,8,5,35plus,Q014286,1,50.51
Q014287,E031,91,3,30.7,4.3575825991507795,18.50101525066361,32,0.208,0.0246,1,F,Urbain,non,6,163.0,17,4,15a34,Q014287,0,40.65
Q014288,E008,120,4,34.0,4.273740054357328,18.57577926617928,30,0.163,0.0317,0,H,Urbain,non,0,174.0,17,6,15a34,Q014288,1,31.55
Q014289,E060,103,3,31.3,4.450050266375168,18.535874232591702,25,0.226,0.0763,1,H,Urbain,oui,3,72.0,16,7,15a34,Q014289,0,13.11
Q014290,E064,87,4,42.4,4.426727729761781,18.555556658011845,47,0.086,0.0601,1,H,Rural,non,1,911.0,14,3,35plus,Q014290,0,16.64
Q014291,E043,108,5,47.2,4.375006834562187,18.539754739164053,20,0.379,0.0205,1,F,Urbain,non,0,47.0,15,5,15a34,Q014291,0,48.78
Q014292,E055,27,3,8.4,4.41238503504827,18.581792567253252,35,0.103,0.0554,1,H,Urbain,oui,1,24.0,13,8,35plus,Q014292,1,18.05
Q014293,E012,119,3,37.8,4.353389826906225,18.575069149496557,37,0.293,0.0355,1,F,Rural,oui,1,360.0,9,3,35plus,Q014293,0,28.17
Q014294,E026,11,2,40.8,4.318762892846572,18.576528259394724,40,0.391,0.052,1,H,Rural,non,2,151.0,15,1,35plus,Q014294,0,19.23
Q014295,E027,2,3,34.8,4.2761775369621216,18.54070460729763,33,0.105,0.0184,1,H,Rural,non,1,235.0,10,8,15a34,Q014295,0,54.35
Q014296,E058,24,3,27.9,4.399599950078402,18.54818877692595,14,0.246,0.0748,1,H,Urbain,oui,2,567.0,18,5,moins15,Q014296,0,13.37
Q014297,E027,74,1,31.1,4.309530693563266,18.49101467402148,28,0.136,0.0231,1,F,Rural,non,1,387.0,17,6,15a34,Q014297,0,43.29
Q014298,E055,30,6,36.9,4.486327204244603,18.51488000593561,4,0.065,0.0344,0,H,Urbain,non,0,76.0,12,1,moins15,Q014298,0,29.07
Q014299,E024,77,6,36.8,4.30438191581571,18.58675228207664,25,0.587,0.0179,1,F,Rural,non,0,165.0,13,3,15a34,Q014299,0,55.87
Q014300,E046,14,2,21.5,4.410603589892013,18.52235595118904,38,0.174,0.0365,1,H,Rural,non,1,891.0,16,4,35plus,Q014300,0,27.4
Q014301,E016,84,6,30.9,4.423800095018057,18.537227876481367,44,0.144,0.067,1,F,Urbain,non,0,397.0,9,8,35plus,Q014301,0,14.93
Q014302,E042,28,2,8.8,4.2930108132727804,18.579835952890438,19,0.26,0.017,1,H,Rural,non,1,74.0,14,5,15a34,Q014302,1,58.82
Q014303,E007,63,3,40.2,4.337517009251983,18.561745476081384,59,0.369,0.0168,1,F,Urbain,non,2,101.0,14,4,35plus,Q014303,0,59.52
Q014304,E056,15,1,29.1,4.348504024967746,18.55020094170485,6,0.206,0.0719,1,F,Rural,non,1,737.0,15,1,moins15,Q014304,0,13.91
Q014305,E003,117,4,30.8,4.534130114643045,18.537606869894162,36,0.247,0.0688,1,F,Rural,non,2,853.0,15,8,35plus,Q014305,0,14.53
Q014306,E075,46,3,30.5,4.3477322812059835,18.590318054468195,37,0.186,0.0796,1,F,Rural,non,1,306.0,16,2,35plus,Q014306,0,12.56
Q014307,E063,73,2,39.5,4.303090768100218,18.516674177529154,37,0.053,0.0344,1,H,Rural,oui,0,760.0,14,1,35plus,Q014307,0,29.07
Q014308,E044,59,2,40.8,4.3845872344937,18.56567466946926,35,0.495,0.0173,1,F,Urbain,non,1,278.0,8,7,35plus,Q014308,0,57.8
Q014309,E069,72,6,37.5,4.30762419619949,18.53573128581102,30,0.076,0.0686,1,H,Rural,non,2,128.0,14,3,15a34,Q014309,0,14.58
Q014310,E061,55,5,41.7,4.356922798028692,18.576600222077623,54,0.091,0.0649,0,H,Rural,non,2,265.0,7,3,35plus,Q014310,0,15.41
Q014311,E011,9,1,42.6,4.337253009844105,18.580934627345105,13,0.007,0.058,1,H,Rural,oui,1,21.0,9,8,moins15,Q014311,0,17.24
Q014312,E056,100,1,21.3,4.3612,18.5551,24,0.116,0.0328,1,F,Urbain,oui,1,408.0,11,8,15a34,Q014312,1,30.49
Q014313,E029,78,1,38.1,4.331939415012605,18.602183575180582,31,0.467,0.0206,1,F,Urbain,oui,0,272.0,8,2,15a34,Q014313,0,48.54
Q014314,E065,31,2,31.4,4.325193538760657,18.584304890804376,27,0.291,0.045,1,H,Urbain,non,0,1101.0,10,1,15a34,Q014314,0,22.22
Q014315,E065,11,5,25.2,4.4139521131882855,18.535231362995155,15,0.087,0.0205,1,H,Rural,non,1,134.0,8,4,15a34,Q014315,0,48.78
Q014316,E072,107,1,31.8,4.374453130057896,18.56046230756736,38,0.004,0.0487,1,F,Rural,non,0,283.0,10,5,35plus,Q014316,0,20.53
Q014317,E034,40,2,39.1,4.36141199909584,18.562574206840686,33,0.152,0.0123,1,H,Urbain,non,0,769.0,16,1,15a34,Q014317,0,81.3
Q014318,E015,109,1,44.2,4.263752177922478,18.597179691588746,54,0.131,0.036,1,H,Urbain,oui,0,292.0,12,5,35plus,Q014318,0,27.78
Q014319,E010,92,4,24.6,4.391091631859581,18.47680317197858,41,0.98,0.0488,1,F,Rural,non,1,116.0,13,3,35plus,Q014319,1,20.49
Q014320,E013,116,5,38.3,4.336466726730436,18.60331201962581,45,0.227,0.075,0,H,Urbain,non,0,159.0,13,6,35plus,Q014320,0,13.33
Q014321,E075,80,4,47.8,4.37392060388009,18.47202527928612,45,0.259,0.0626,0,H,Rural,non,2,126.0,16,1,35plus,Q014321,0,15.97
Q014322,E044,22,6,46.8,4.267785303210559,18.571888736347322,14,0.127,0.0242,0,F,Urbain,oui,3,369.0,15,2,moins15,Q014322,0,41.32
Q014323,E027,5,5,9.8,4.373860906135985,18.57154234373311,24,0.139,0.0117,1,F,Rural,non,0,72.0,16,7,15a34,Q014323,0,85.47
Q014324,E034,30,5,49.3,4.36965555582012,18.539774595215672,25,0.127,0.0709,1,H,Urbain,non,3,245.0,16,3,15a34,Q014324,0,14.1
Q014325,E013,53,2,40.7,4.348523005127402,18.57895462428178,46,0.218,0.0388,1,F,Urbain,non,0,32.0,13,3,35plus,Q014325,0,25.77
Q014326,E043,75,6,17.8,4.3612,18.5551,32,0.456,0.0137,1,F,Rural,non,1,106.0,17,2,15a34,Q014326,1,72.99
Q014327,E032,108,4,28.6,4.418302211223095,18.51010817722809,30,0.106,0.0368,0,H,Rural,non,0,451.0,18,5,15a34,Q014327,0,27.17
Q014328,E060,17,1,42.8,4.322673064728339,18.497004703294802,29,0.025,0.0699,1,H,Urbain,non,0,82.0,12,1,15a34,Q014328,0,14.31
Q014329,E002,77,1,36.5,4.405509937741867,18.516859224582657,46,0.184,0.029,1,H,Rural,oui,1,340.0,7,3,35plus,Q014329,0,34.48
Q014330,E070,11,6,30.0,4.412357895173423,18.60153589025171,15,0.313,0.018,0,F,Urbain,non,0,312.0,15,1,15a34,Q014330,1,55.56
Q014331,E005,58,2,34.5,4.3612,18.5551,31,0.061,0.0652,0,F,Urbain,oui,1,19.0,18,1,15a34,Q014331,1,15.34
Q014332,E032,9,3,37.8,4.397402721101197,18.54521196905799,52,0.238,0.0252,1,F,Rural,oui,3,99.0,17,6,35plus,Q014332,0,39.68
Q014333,E026,45,5,29.9,4.338514669910378,18.55901304672822,38,0.265,0.0484,0,F,Urbain,oui,1,83.0,16,2,35plus,Q014333,0,20.66
Q014334,E054,73,5,33.1,4.391926275325496,18.645270268683298,25,0.162,0.0349,1,F,Urbain,oui,4,881.0,11,1,15a34,Q014334,0,28.65
Q014335,E050,89,1,40.3,4.313205208127139,18.529087716378864,34,0.278,0.0258,1,F,Urbain,oui,0,102.0,18,8,15a34,Q014335,0,38.76
Q014336,E015,97,4,29.1,4.354245143303271,18.516202113878464,10,0.124,0.0381,1,F,Urbain,non,1,404.0,8,5,moins15,Q014336,1,26.25
Q014337,E037,63,6,24.5,4.363852893572381,18.59546102659289,20,0.102,0.0604,0,F,Urbain,non,1,626.0,13,1,15a34,Q014337,1,16.56
Q014338,E041,32,3,29.5,4.3612,18.5551,25,0.146,0.0248,1,F,Urbain,non,1,193.0,16,2,15a34,Q014338,1,40.32
Q014339,E035,110,4,27.8,4.379060221830445,18.501536486424115,14,0.135,0.0768,1,H,Urbain,oui,1,230.0,10,8,moins15,Q014339,0,13.02
Q014340,E002,113,2,29.8,4.319560603410586,18.59329428228063,40,0.18,0.0786,0,F,Urbain,non,2,334.0,9,6,35plus,Q014340,0,12.72
Q014341,E014,117,5,21.9,4.33238205695,18.617726219393052,13,0.102,0.0402,0,H,Urbain,non,2,22.0,9,4,moins15,Q014341,0,24.88
Q014342,E038,96,1,35.6,4.395692070654643,18.525267689836525,48,0.138,0.0637,1,H,Urbain,non,1,610.0,17,5,35plus,Q014342,0,15.7
Q014343,E020,94,4,40.1,4.339382781009967,18.54825068718919,38,0.564,0.0197,1,H,Rural,oui,2,348.0,14,8,35plus,Q014343,0,50.76
Q014344,E041,10,3,28.3,4.335136356674993,18.594270159809252,20,0.485,0.0193,1,H,Rural,non,1,384.0,18,3,15a34,Q014344,0,51.81
Q014345,E013,69,4,29.4,4.317908922719951,18.51201875052082,23,0.147,0.0212,1,F,Rural,oui,4,60.0,18,2,15a34,Q014345,0,47.17
Q014346,E056,49,3,32.7,4.336997933706497,18.596782649529285,30,0.048,0.0795,1,H,Rural,oui,1,776.0,12,5,15a34,Q014346,0,12.58
Q014347,E015,32,6,27.6,4.308647196060284,18.62236903070225,45,0.113,0.0205,0,F,Urbain,non,0,149.0,7,1,35plus,Q014347,1,48.78
Q014348,E049,9,6,40.9,4.396465006532374,18.488262985311245,29,0.216,0.0518,1,F,Rural,non,2,260.0,9,8,15a34,Q014348,1,19.31
Q014349,E063,26,2,27.8,4.337546823238712,18.48292222902524,45,0.288,0.042,0,F,Rural,oui,3,584.0,13,5,35plus,Q014349,0,23.81
Q014350,E027,110,1,30.3,4.305816448256331,18.46932100771342,30,0.113,0.0774,1,F,Urbain,non,0,80.0,15,1,15a34,Q014350,0,12.92
Q014351,E011,110,3,28.7,4.349841578943607,18.52405782838573,40,0.187,0.023,1,H,Urbain,oui,1,1.0,10,7,35plus,Q014351,0,43.48
Q014352,E001,90,4,41.1,4.290175805011603,18.487063614730214,52,0.037,0.0173,1,F,Urbain,non,2,29.0,13,6,35plus,Q014352,0,57.8
Q014353,E028,13,5,32.4,4.317211353125575,18.60422404487267,33,0.254,0.0442,0,F,Rural,non,0,246.0,17,4,15a34,Q014353,0,22.62
Q014354,E009,83,4,48.0,4.427724542815051,18.501831038158535,14,0.108,0.0316,1,H,Rural,non,2,74.0,13,2,moins15,Q014354,0,31.65
Q014355,E067,16,4,36.5,4.305593386855046,18.529693436895926,27,0.156,0.025,1,F,Rural,non,0,554.0,14,2,15a34,Q014355,0,40.0
Q014356,E073,82,1,42.1,4.352828489306631,18.567978132337842,59,0.22,0.0479,1,H,Urbain,non,2,428.0,9,6,35plus,Q014356,0,20.88
Q014357,E074,5,5,31.7,4.470319713632871,18.50873313806014,23,0.388,0.0366,1,H,Urbain,non,0,1581.0,9,1,15a34,Q014357,0,27.32
Q014358,E070,35,2,27.4,4.372462694223042,18.550363193473004,3,0.23,0.0401,0,H,Urbain,non,0,77.0,18,7,moins15,Q014358,0,24.94
Q014359,E045,15,3,33.8,4.33446041237716,18.582257391452202,16,0.047,0.0764,0,F,Rural,non,2,437.0,9,4,15a34,Q014359,0,13.09
Q014360,E025,113,3,29.2,4.2606166071287,18.70484125217862,27,0.197,0.0775,1,F,Rural,non,0,410.0,9,7,15a34,Q014360,0,12.9
Q014361,E034,69,1,20.0,4.368346042875819,18.568893118829177,37,0.166,0.0464,1,F,Rural,non,2,408.0,16,4,35plus,Q014361,0,21.55
Q014362,E020,111,3,41.1,4.321614879288382,18.470918120680352,47,0.285,0.0142,1,F,Urbain,non,1,299.0,9,6,35plus,Q014362,0,70.42
Q014363,E064,3,3,34.2,4.38789004841941,18.584487020238633,18,0.438,0.0634,1,H,Urbain,non,0,425.0,15,8,15a34,Q014363,0,15.77
Q014364,E033,89,2,29.1,4.326187446445124,18.565319334752374,50,0.121,0.0213,1,H,Rural,non,0,356.0,18,2,35plus,Q014364,0,46.95
Q014365,E029,58,2,36.6,4.373858168162974,18.57497209499106,41,0.262,0.0411,1,H,Rural,non,1,38.0,16,8,35plus,Q014365,0,24.33
