questionnaire,enqueteur,grappe,strate,duree_min,lat,lon,age,straightlining,prob_inclusion,repondant,sexe,milieu,compte_bancaire,nb_corrections,distance_grappe_m,heure_debut,rang_dans_journee,classe_age,menage_id,invalide,poids_final
Q002465,E035,51,6,30.4,4.340888471349354,18.545906174268765,15,0.088,0.0522,1,F,Rural,non,2,179.0,17,1,15a34,Q002465,0,19.16
Q002466,E015,41,4,35.5,4.324932346483138,18.557262806569486,0,0.996,0.0642,1,F,Rural,oui,1,514.0,11,2,moins15,Q002466,1,15.58
Q002467,E023,86,5,33.7,4.387418542856498,18.4710253048121,57,0.091,0.016,0,H,Urbain,oui,0,813.0,15,2,35plus,Q002467,0,62.5
Q002468,E051,34,6,42.3,4.3277517961745895,18.530511699450795,20,0.165,0.0697,1,F,Urbain,non,1,93.0,18,8,15a34,Q002468,0,14.35
Q002469,E003,107,6,30.8,4.381222992336181,18.42489670771579,37,0.111,0.0307,0,F,Rural,non,1,137.0,18,6,35plus,Q002469,0,32.57
Q002470,E017,94,6,31.2,4.296950918340568,18.590456859702577,12,0.591,0.0186,1,H,Urbain,non,0,551.0,9,4,moins15,Q002470,0,53.76
Q002471,E067,82,2,22.3,4.36728041689509,18.66144693792443,21,0.203,0.0325,1,F,Urbain,non,1,228.0,13,4,15a34,Q002471,1,30.77
Q002472,E008,30,1,38.5,4.329841724581152,18.523339938075782,22,0.283,0.0178,1,F,Rural,oui,2,102.0,18,2,15a34,Q002472,0,56.18
Q002473,E032,75,4,37.9,4.320834173164494,18.561441726717355,35,0.356,0.0444,0,F,Urbain,oui,1,299.0,13,5,35plus,Q002473,0,22.52
Q002474,E016,99,5,8.7,4.31293374292676,18.570861849551346,25,0.208,0.021,1,F,Rural,non,0,266.0,8,2,15a34,Q002474,1,47.62
Q002475,E008,9,4,41.2,4.404293193201849,18.4931717781039,17,0.371,0.0758,1,F,Rural,non,3,217.0,17,5,15a34,Q002475,0,13.19
Q002476,E032,22,2,7.5,4.342480121357434,18.543426551357335,0,0.19,0.0115,1,F,Rural,non,2,518.0,10,3,moins15,Q002476,1,86.96
Q002477,E040,62,6,39.8,4.350805721595063,18.573386465962216,60,0.334,0.0267,1,H,Rural,non,2,28.0,12,5,35plus,Q002477,1,37.45
Q002478,E014,44,3,38.3,4.381353294236929,18.558449880330382,19,0.201,0.0732,1,H,Rural,non,0,44.0,13,1,15a34,Q002478,0,13.66
Q002479,E006,86,5,39.3,4.417007866722105,18.552978851472336,21,0.016,0.0466,1,F,Rural,non,2,220.0,11,2,15a34,Q002479,0,21.46
Q002480,E011,49,4,21.1,4.313837316375215,18.535181218911088,18,0.13,0.0407,1,F,Rural,oui,1,287.0,8,6,15a34,Q002480,0,24.57
Q002481,E049,120,6,26.3,4.3710321275175446,18.50919459400134,48,0.028,0.0694,1,F,Rural,non,1,458.0,9,6,35plus,Q002481,0,14.41
Q002482,E065,36,5,25.2,4.314517311544619,18.583798926083794,17,0.139,0.0448,1,H,Urbain,oui,0,500.0,11,8,15a34,Q002482,0,22.32
Q002483,E014,44,4,42.9,4.34957429008038,18.638018480269995,19,0.11,0.0664,1,H,Rural,non,0,83.0,15,6,15a34,Q002483,0,15.06
Q002484,E025,1,6,28.5,4.413254346068307,18.449730131061735,30,0.294,0.0226,1,F,Rural,non,0,241.0,14,2,15a34,Q002484,0,44.25
Q002485,E026,30,1,29.6,4.242697332236296,18.442337504141353,45,0.289,0.0672,1,F,Urbain,oui,1,180.0,9,7,35plus,Q002485,0,14.88
Q002486,E028,29,5,34.0,4.313856052448908,18.489273840711725,26,0.169,0.0369,1,H,Rural,oui,1,447.0,18,5,15a34,Q002486,0,27.1
Q002487,E019,92,4,25.3,4.3484337156695085,18.527939904916256,27,0.151,0.0706,1,F,Urbain,oui,1,91.0,16,5,15a34,Q002487,0,14.16
Q002488,E005,41,5,36.7,4.379031171138051,18.536886265895756,25,0.052,0.0745,1,H,Urbain,non,0,354.0,10,5,15a34,Q002488,0,13.42
Q002489,E040,25,2,19.1,4.420987617846143,18.556358026366613,20,0.968,0.0425,1,F,Urbain,non,0,225.0,13,7,15a34,Q002489,1,23.53
Q002490,E027,38,4,25.8,4.2751359578752535,18.5536245876674,54,0.334,0.0512,0,F,Rural,oui,0,173.0,8,3,35plus,Q002490,0,19.53
Q002491,E026,68,2,35.4,4.4307739858296085,18.543067197677896,15,0.142,0.0472,1,F,Rural,non,0,68.0,9,6,15a34,Q002491,0,21.19
Q002492,E020,95,1,25.3,4.3860395553132525,18.613607772409573,33,0.159,0.0546,1,F,Rural,non,4,537.0,9,5,15a34,Q002492,0,18.32
Q002493,E070,118,4,43.1,4.347968593669397,18.503708516997296,18,0.241,0.0601,1,H,Rural,non,0,143.0,17,3,15a34,Q002493,0,16.64
Q002494,E046,6,1,34.3,4.286548232862498,18.595363177397164,36,0.201,0.0292,1,H,Rural,oui,1,94.0,9,1,35plus,Q002494,0,34.25
Q002495,E032,101,1,41.9,4.3313781787906676,18.649255452385344,26,0.066,0.035,0,F,Rural,non,2,371.0,15,8,15a34,Q002495,0,28.57
Q002496,E016,47,4,36.5,4.4112596461603255,18.47647171569276,30,0.195,0.0515,0,F,Rural,non,3,980.0,8,8,15a34,Q002496,0,19.42
Q002497,E061,97,6,33.9,4.361321204051371,18.452511932466333,28,0.147,0.0343,0,H,Urbain,oui,0,123.0,8,7,15a34,Q002497,0,29.15
Q002498,E067,5,5,27.0,4.3509596553342424,18.559280746904605,10,0.033,0.0331,1,H,Urbain,non,4,768.0,12,8,moins15,Q002498,0,30.21
Q002499,E003,76,1,40.5,4.311425963120132,18.58234136883629,26,0.18,0.0368,0,H,Rural,non,2,122.0,9,8,15a34,Q002499,0,27.17
Q002500,E070,112,1,37.1,4.396731862046606,18.551810606959027,0,0.191,0.0128,1,F,Urbain,non,3,524.0,9,1,moins15,Q002500,0,78.12
Q002501,E053,5,3,48.6,4.352514514762916,18.443709948546353,30,0.238,0.0221,1,H,Urbain,oui,0,397.0,9,7,15a34,Q002501,0,45.25
Q002502,E008,95,3,39.8,4.348168891717487,18.465659591170986,19,0.738,0.0623,1,H,Urbain,non,2,216.0,9,8,15a34,Q002502,0,16.05
Q002503,E057,14,1,31.2,4.355238271131342,18.52459799557309,25,0.072,0.0109,1,H,Urbain,non,2,815.0,14,7,15a34,Q002503,1,91.74
Q002504,E009,118,2,36.0,4.327737544353514,18.570787245203682,27,0.33,0.0132,1,F,Urbain,non,0,1224.0,9,2,15a34,Q002504,0,75.76
Q002505,E004,90,1,12.6,4.319235064536914,18.53227379170138,29,0.257,0.0377,1,F,Urbain,non,1,278.0,7,2,15a34,Q002505,1,26.53
Q002506,E009,110,4,42.1,4.2840237072162095,18.560668748146004,0,0.384,0.0737,1,F,Rural,non,7,100.0,9,3,moins15,Q002506,0,13.57
Q002507,E035,108,4,43.3,4.329026462497748,18.559263308249758,21,0.012,0.0468,1,F,Rural,non,0,623.0,16,5,15a34,Q002507,0,21.37
Q002508,E047,38,3,32.9,4.269991974745158,18.596557280210508,31,0.085,0.0241,1,H,Urbain,oui,2,130.0,16,7,15a34,Q002508,0,41.49
Q002509,E031,50,4,25.5,4.384285060381142,18.491958425767233,50,0.113,0.0516,1,F,Urbain,non,0,913.0,7,8,35plus,Q002509,0,19.38
Q002510,E010,83,2,21.0,4.326618316035779,18.55440785693367,66,0.1,0.0766,1,F,Urbain,non,2,84.0,16,6,35plus,Q002510,0,13.05
Q002511,E015,21,6,26.0,4.3403849286838545,18.62193589139191,57,0.159,0.0118,0,H,Rural,non,2,263.0,9,5,35plus,Q002511,0,84.75
Q002512,E064,37,1,29.9,4.358143267412904,18.510499925268206,15,0.429,0.0291,0,F,Urbain,non,1,508.0,13,7,15a34,Q002512,1,34.36
Q002513,E073,12,4,44.5,4.319890419450139,18.51865526228912,35,0.174,0.0517,1,F,Urbain,non,1,1219.0,12,6,35plus,Q002513,0,19.34
Q002514,E057,107,2,44.6,4.301249807666876,18.554313191122482,44,0.115,0.0229,1,F,Urbain,oui,3,125.0,8,3,35plus,Q002514,0,43.67
Q002515,E008,30,3,40.7,4.3710913167358605,18.497138966352868,37,0.377,0.0164,1,F,Rural,oui,2,388.0,11,3,35plus,Q002515,0,60.98
Q002516,E062,50,4,42.6,4.4544505026395065,18.491784685045307,25,0.081,0.0315,1,H,Urbain,oui,1,230.0,9,5,15a34,Q002516,1,31.75
Q002517,E052,55,4,29.0,4.405506842013694,18.532642901728448,32,0.257,0.0194,1,F,Urbain,oui,0,568.0,9,8,15a34,Q002517,0,51.55
Q002518,E040,46,6,23.4,4.423993506715627,18.537797365236628,33,0.233,0.0232,0,F,Rural,non,0,210.0,10,8,15a34,Q002518,0,43.1
Q002519,E011,94,4,27.0,4.2950781624771635,18.587573380541865,19,0.204,0.0277,1,H,Urbain,non,1,18.0,10,7,15a34,Q002519,0,36.1
Q002520,E075,110,2,19.8,4.3504268507196375,18.505164355278957,32,0.198,0.0201,0,H,Rural,non,1,245.0,16,8,15a34,Q002520,0,49.75
Q002521,E034,69,4,26.2,4.350099805019897,18.551523939480774,9,0.105,0.038,1,H,Rural,non,0,175.0,15,1,moins15,Q002521,0,26.32
Q002522,E004,101,4,30.5,4.431421226062126,18.611715594262908,64,0.271,0.0359,1,H,Urbain,oui,0,235.0,16,5,35plus,Q002522,0,27.86
Q002523,E016,14,6,35.2,4.4058413272355015,18.608740848912763,23,0.161,0.037,1,F,Rural,non,0,103.0,9,7,15a34,Q002523,0,27.03
Q002524,E031,116,4,34.9,4.351793154148457,18.544490410906274,37,0.281,0.0474,1,H,Rural,non,1,342.0,8,3,35plus,Q002524,0,21.1
Q002525,E005,14,6,29.2,4.2455818728028,18.55944582291934,30,0.5,0.0483,1,H,Urbain,non,0,494.0,10,3,15a34,Q002525,1,20.7
Q002526,E025,8,4,38.0,4.302059634456924,18.50473808596785,30,0.064,0.0758,0,F,Rural,non,0,155.0,18,4,15a34,Q002526,1,13.19
Q002527,E036,3,4,29.3,4.391647391822137,18.564442698064866,38,0.275,0.0585,1,F,Urbain,non,0,321.0,12,3,35plus,Q002527,0,17.09
Q002528,E072,30,2,34.1,4.3439630398696725,18.626517151388008,46,0.082,0.0263,1,F,Urbain,non,0,20.0,17,7,35plus,Q002528,0,38.02
Q002529,E007,101,2,26.2,4.354489486345346,18.614966686377542,31,0.275,0.0258,1,H,Rural,oui,0,101.0,8,7,15a34,Q002529,0,38.76
Q002530,E044,37,1,41.6,4.3906815997683415,18.54888774707387,41,0.373,0.0288,1,F,Rural,non,0,261.0,11,7,35plus,Q002530,0,34.72
Q002531,E069,95,4,34.1,4.416590386288635,18.56729505567695,36,0.333,0.0187,1,F,Urbain,non,0,198.0,13,3,35plus,Q002531,0,53.48
Q002532,E061,51,6,38.8,4.3210587177680715,18.513224945988235,10,0.144,0.0363,1,H,Rural,non,0,219.0,7,1,moins15,Q002532,0,27.55
Q002533,E070,13,1,25.5,4.389582712217746,18.50351315469198,30,0.099,0.0553,1,F,Urbain,non,1,910.0,13,2,15a34,Q002533,0,18.08
Q002534,E013,57,6,35.2,4.44057252536801,18.531786921916037,26,0.214,0.028,1,F,Urbain,non,2,731.0,13,5,15a34,Q002534,0,35.71
Q002535,E061,28,6,38.0,4.431398679176472,18.563537846584786,39,0.904,0.0595,0,F,Rural,non,0,137.0,18,1,35plus,Q002535,1,16.81
Q002536,E074,35,3,19.7,4.333459114946269,18.586096251549474,40,0.143,0.0242,1,H,Urbain,oui,2,613.0,10,2,35plus,Q002536,0,41.32
Q002537,E025,63,2,42.2,4.374743808135599,18.546036798230567,31,0.247,0.0789,1,F,Rural,oui,2,379.0,12,4,15a34,Q002537,0,12.67
Q002538,E038,95,4,25.3,4.397537573931919,18.572007542113063,35,0.001,0.0348,1,F,Rural,oui,0,169.0,8,8,35plus,Q002538,1,28.74
Q002539,E040,71,6,35.5,4.361007520075353,18.42240977193701,32,0.172,0.0107,1,H,Rural,non,0,267.0,18,8,15a34,Q002539,0,93.46
Q002540,E038,27,1,46.5,4.347540347402696,18.558522340025306,21,0.274,0.0449,1,F,Rural,non,1,334.0,14,8,15a34,Q002540,0,22.27
Q002541,E022,87,3,40.7,4.273477046188739,18.518988846497443,48,0.194,0.0524,1,F,Urbain,non,1,535.0,14,1,35plus,Q002541,0,19.08
Q002542,E073,84,1,23.6,4.316746172141572,18.487458254812935,40,0.151,0.0539,0,H,Urbain,non,2,112.0,10,2,35plus,Q002542,1,18.55
Q002543,E072,29,4,32.8,4.325233612046807,18.572699319231546,58,0.044,0.076,1,H,Rural,oui,1,753.0,17,4,35plus,Q002543,0,13.16
Q002544,E029,103,1,42.6,4.296931178498789,18.62235801647964,27,0.186,0.012,1,H,Rural,non,0,16.0,7,6,15a34,Q002544,0,83.33
Q002545,E061,102,2,28.3,4.365474924541154,18.549314115257584,21,0.045,0.0364,0,H,Urbain,oui,3,121.0,14,8,15a34,Q002545,0,27.47
Q002546,E030,73,5,31.5,4.40332789939412,18.593989680000487,0,0.064,0.0634,1,F,Urbain,non,2,175.0,7,6,moins15,Q002546,0,15.77
Q002547,E060,36,5,31.3,4.339038736806468,18.529114569746994,65,0.138,0.0499,1,H,Urbain,non,1,303.0,7,3,35plus,Q002547,0,20.04
Q002548,E044,43,2,38.0,4.3612,18.5551,38,0.363,0.0133,1,F,Rural,non,2,652.0,15,5,35plus,Q002548,1,75.19
Q002549,E036,53,4,23.2,4.354081353332592,18.47119019318503,42,0.356,0.0642,1,F,Urbain,oui,1,8.0,18,7,35plus,Q002549,0,15.58
Q002550,E010,23,2,38.4,4.373699328761972,18.544956520151466,56,0.02,0.0285,1,F,Rural,non,2,107.0,9,1,35plus,Q002550,0,35.09
Q002551,E050,37,4,29.6,4.370318362500414,18.58757194166803,32,0.241,0.0508,1,F,Rural,non,1,425.0,17,4,15a34,Q002551,0,19.69
Q002552,E025,17,1,33.9,4.3239427880084795,18.548456559696238,20,0.028,0.0741,1,F,Urbain,non,1,148.0,17,3,15a34,Q002552,1,13.5
Q002553,E017,19,5,32.4,4.299750288049438,18.618820788704568,44,0.207,0.028,0,H,Urbain,oui,3,200.0,13,7,35plus,Q002553,0,35.71
Q002554,E015,90,1,38.2,4.404319985445304,18.446346214335158,27,0.945,0.0537,1,F,Urbain,non,0,412.0,17,6,15a34,Q002554,1,18.62
Q002555,E074,16,4,33.9,4.37758642427883,18.5444403848807,3,0.129,0.0743,1,H,Urbain,non,0,141.0,15,8,moins15,Q002555,0,13.46
Q002556,E008,57,3,44.1,4.325938369471098,18.53753341973595,53,0.246,0.064,0,H,Rural,oui,0,160.0,18,8,35plus,Q002556,0,15.62
Q002557,E060,52,2,40.9,4.284940792389905,18.544484442358694,15,0.252,0.0786,1,H,Urbain,oui,0,76.0,8,1,moins15,Q002557,1,12.72
Q002558,E065,6,4,28.4,4.371130337676865,18.470853162409536,19,0.162,0.0435,1,F,Rural,non,2,22.0,17,5,15a34,Q002558,0,22.99
Q002559,E003,100,1,43.6,4.315122728708849,18.535432981210075,42,0.261,0.0591,1,H,Rural,oui,3,195.0,12,1,35plus,Q002559,0,16.92
Q002560,E045,119,4,36.2,4.3791346091940175,18.533124406108108,0,0.15,0.0659,1,F,Rural,non,3,86.0,17,3,moins15,Q002560,1,15.17
Q002561,E044,77,4,35.2,4.367891821934763,18.562158439519788,32,0.199,0.0683,1,F,Rural,oui,1,395.0,12,2,15a34,Q002561,0,14.64
Q002562,E027,81,3,39.9,4.463845416866131,18.604913085508908,34,0.134,0.0323,1,F,Rural,non,0,913.0,12,3,15a34,Q002562,0,30.96
Q002563,E051,28,3,26.7,4.356104886517894,18.555574222365216,46,0.132,0.0105,1,H,Urbain,non,0,73.0,9,3,35plus,Q002563,0,95.24
Q002564,E031,102,3,24.3,4.460037945161528,18.57088846952263,39,0.023,0.0404,1,F,Urbain,non,4,497.0,16,3,35plus,Q002564,0,24.75
Q002565,E033,95,6,34.2,4.36409564073793,18.612875926434434,41,0.21,0.0167,1,F,Urbain,non,1,333.0,8,7,35plus,Q002565,0,59.88
Q002566,E033,53,5,29.8,4.326653663824566,18.60946029815467,44,0.044,0.063,1,H,Rural,non,1,246.0,16,6,35plus,Q002566,0,15.87
Q002567,E061,85,1,48.5,4.307225902029588,18.430779559268814,52,0.162,0.0612,1,H,Rural,oui,2,421.0,7,5,35plus,Q002567,0,16.34
Q002568,E048,115,2,12.8,4.316148534871571,18.589869998586128,23,0.042,0.0279,0,H,Rural,oui,2,1386.0,16,3,15a34,Q002568,1,35.84
Q002569,E029,73,1,34.3,4.381453995647263,18.589555990110085,15,0.15,0.016,1,H,Rural,oui,0,513.0,12,6,15a34,Q002569,0,62.5
Q002570,E070,24,2,35.3,4.366457984082563,18.53688966641992,16,0.076,0.0314,0,H,Rural,oui,0,188.0,9,8,15a34,Q002570,0,31.85
Q002571,E061,40,5,42.6,4.268068015995685,18.527074033663606,40,0.239,0.0491,0,F,Rural,non,2,1023.0,15,3,35plus,Q002571,1,20.37
Q002572,E070,23,6,27.0,4.411008190393475,18.493543843281355,26,0.088,0.0247,1,F,Urbain,oui,2,91.0,11,1,15a34,Q002572,0,40.49
Q002573,E055,40,3,22.7,4.433845327450501,18.4529395990895,21,0.236,0.0273,1,F,Urbain,non,1,198.0,9,1,15a34,Q002573,0,36.63
Q002574,E030,107,5,43.8,4.267560539411818,18.59248953301359,46,0.03,0.04,1,F,Urbain,non,0,369.0,11,1,35plus,Q002574,0,25.0
Q002575,E058,23,3,34.6,4.410601230719661,18.588255702524805,39,0.159,0.0321,1,F,Rural,oui,1,416.0,17,5,35plus,Q002575,0,31.15
Q002576,E025,108,3,39.7,4.444154641476777,18.545001646681303,54,0.143,0.0268,0,F,Rural,non,1,23.0,7,8,35plus,Q002576,0,37.31
Q002577,E021,35,5,40.0,4.270196878401924,18.585492862894885,34,0.218,0.0249,1,F,Urbain,non,1,565.0,10,6,15a34,Q002577,0,40.16
Q002578,E034,60,2,41.2,4.336636930403956,18.601178701397163,39,0.361,0.0239,0,F,Rural,oui,2,90.0,11,6,35plus,Q002578,0,41.84
Q002579,E073,64,2,31.4,4.317522698659949,18.46021078215205,24,0.199,0.0564,1,H,Rural,non,0,632.0,8,4,15a34,Q002579,0,17.73
Q002580,E043,16,1,29.5,4.408694831558962,18.562465753277046,0,0.445,0.0487,0,H,Urbain,non,1,744.0,15,1,moins15,Q002580,0,20.53
Q002581,E029,23,2,20.0,4.339265577592517,18.537864044673917,22,0.092,0.0598,0,H,Rural,non,1,745.0,7,2,15a34,Q002581,0,16.72
Q002582,E035,37,1,27.0,4.337271880928996,18.57161259142566,19,0.155,0.0681,1,H,Rural,non,0,205.0,12,4,15a34,Q002582,0,14.68
Q002583,E022,8,5,34.4,4.381063304663388,18.559317373717082,10,0.055,0.015,1,F,Urbain,non,1,121.0,8,8,moins15,Q002583,0,66.67
Q002584,E050,91,6,29.1,4.437980962940164,18.588494437495374,33,0.298,0.0498,1,H,Urbain,oui,0,150.0,10,7,15a34,Q002584,0,20.08
Q002585,E027,66,3,26.0,4.3569177384631255,18.470857758476864,45,0.345,0.0232,1,F,Rural,non,1,576.0,17,4,35plus,Q002585,1,43.1
Q002586,E042,102,4,34.4,4.336463305779802,18.615698341952026,23,0.551,0.069,0,H,Rural,oui,0,212.0,15,6,15a34,Q002586,0,14.49
Q002587,E028,104,2,43.4,4.345782355213044,18.523816906913865,36,0.063,0.0396,0,F,Rural,oui,0,387.0,11,8,35plus,Q002587,0,25.25
Q002588,E025,42,1,33.6,4.3612,18.5551,22,0.219,0.0299,1,H,Urbain,oui,3,77.0,18,5,15a34,Q002588,1,33.44
Q002589,E073,99,4,26.1,4.293430859261523,18.462022464495185,28,0.369,0.0637,1,H,Urbain,non,0,139.0,8,6,15a34,Q002589,0,15.7
Q002590,E026,8,1,42.9,4.359178086246606,18.544822144975118,21,0.281,0.072,1,F,Rural,non,0,618.0,7,4,15a34,Q002590,0,13.89
Q002591,E006,52,6,28.6,4.313113198198021,18.54909124655921,35,0.332,0.0705,1,F,Rural,non,3,108.0,17,2,35plus,Q002591,0,14.18
Q002592,E029,80,2,44.4,4.299850121675895,18.54601029367654,39,0.341,0.0785,1,H,Urbain,non,0,180.0,7,3,35plus,Q002592,0,12.74
Q002593,E040,56,5,32.2,4.262766065725114,18.51320358041018,56,0.087,0.0602,0,F,Rural,non,3,540.0,7,2,35plus,Q002593,0,16.61
Q002594,E008,89,2,34.7,4.334250460129898,18.48901909260136,22,0.138,0.0237,1,H,Rural,non,0,288.0,15,8,15a34,Q002594,0,42.19
Q002595,E023,104,1,44.9,4.413936408750717,18.582065515178574,27,0.42,0.0738,1,H,Rural,non,1,293.0,16,2,15a34,Q002595,0,13.55
Q002596,E013,51,4,24.5,4.260830944759032,18.463142920065767,47,0.049,0.0268,1,F,Rural,oui,2,30.0,11,4,35plus,Q002596,0,37.31
Q002597,E038,33,2,26.6,4.3612,18.5551,25,0.374,0.0336,1,F,Rural,non,0,467.0,17,8,15a34,Q002597,1,29.76
Q002598,E055,70,3,31.7,4.327558237489753,18.634726042621164,38,0.246,0.015,1,F,Urbain,non,1,150.0,9,4,35plus,Q002598,0,66.67
Q002599,E073,105,2,33.0,4.306830253702793,18.66083895598896,23,0.236,0.0585,1,F,Rural,oui,2,700.0,13,6,15a34,Q002599,0,17.09
Q002600,E030,119,6,52.5,4.377193782974023,18.495821766225124,36,0.523,0.0467,1,H,Urbain,non,0,1673.0,8,2,35plus,Q002600,0,21.41
Q002601,E065,98,4,27.8,4.425528349324715,18.579541893214742,39,0.087,0.0787,1,F,Rural,non,1,483.0,9,6,35plus,Q002601,0,12.71
Q002602,E017,30,5,24.9,4.4348996602017055,18.52187251663964,50,0.315,0.0103,0,H,Rural,non,0,723.0,12,8,35plus,Q002602,0,97.09
Q002603,E059,25,4,27.4,4.374184960689779,18.61122604002368,19,0.197,0.0719,1,F,Rural,non,3,243.0,15,2,15a34,Q002603,0,13.91
Q002604,E043,69,6,35.6,4.356485773511087,18.56965201922055,38,0.054,0.0392,1,H,Rural,non,1,305.0,11,1,35plus,Q002604,0,25.51
Q002605,E057,49,3,37.4,4.3795776647670195,18.535386831826354,28,0.432,0.0563,1,F,Rural,non,1,79.0,12,7,15a34,Q002605,0,17.76
Q002606,E057,74,6,29.1,4.483848113880763,18.50448042711166,6,0.049,0.0512,0,H,Urbain,non,0,418.0,18,1,moins15,Q002606,0,19.53
Q002607,E040,111,6,34.1,4.345366002228636,18.531521715025075,21,0.048,0.0123,1,F,Rural,non,0,479.0,11,1,15a34,Q002607,0,81.3
Q002608,E020,66,6,47.6,4.416746863275777,18.516283321452704,19,0.155,0.0292,1,F,Rural,oui,2,263.0,18,3,15a34,Q002608,0,34.25
Q002609,E040,43,5,34.2,4.330381367077186,18.54878386065248,35,0.208,0.0402,1,F,Urbain,oui,1,202.0,18,8,35plus,Q002609,1,24.88
Q002610,E063,105,6,36.2,4.318468550612638,18.551359576429967,17,0.132,0.0323,0,F,Urbain,non,1,63.0,12,6,15a34,Q002610,0,30.96
Q002611,E073,53,5,47.2,4.448445017770915,18.522272970857042,30,0.157,0.0122,1,H,Urbain,oui,0,14.0,11,6,15a34,Q002611,1,81.97
Q002612,E070,73,2,29.1,4.360132866523509,18.51779452588898,31,0.188,0.0451,1,H,Rural,non,2,203.0,8,6,15a34,Q002612,0,22.17
Q002613,E014,17,1,28.7,4.371228324717927,18.58137141786495,40,0.033,0.0302,1,H,Rural,non,0,77.0,13,3,35plus,Q002613,0,33.11
Q002614,E045,61,2,30.7,4.387347397492093,18.58502490223972,23,0.291,0.0687,1,F,Rural,non,2,104.0,8,6,15a34,Q002614,0,14.56
Q002615,E008,52,4,30.3,4.31536755559391,18.509361610123594,8,0.12,0.0148,1,F,Rural,non,1,88.0,9,7,moins15,Q002615,0,67.57
Q002616,E051,15,1,21.3,4.338086342524629,18.547273125553737,44,0.098,0.0678,1,H,Urbain,oui,1,630.0,13,5,35plus,Q002616,0,14.75
Q002617,E075,26,2,35.0,4.327897657038143,18.506788780951545,22,0.103,0.0665,0,F,Urbain,non,1,81.0,9,2,15a34,Q002617,0,15.04
Q002618,E004,85,4,35.5,4.376608895928982,18.680394469029714,47,0.159,0.0262,0,F,Rural,non,3,671.0,8,3,35plus,Q002618,0,38.17
Q002619,E050,22,2,32.7,4.378331759736765,18.502968927778422,30,0.095,0.0464,1,F,Rural,non,1,229.0,17,8,15a34,Q002619,0,21.55
Q002620,E071,16,5,35.7,4.3299744096916335,18.562665005301202,32,0.042,0.0323,1,H,Rural,non,1,309.0,8,3,15a34,Q002620,0,30.96
Q002621,E064,7,6,35.8,4.461388312240294,18.572254121717716,40,0.068,0.0176,1,F,Rural,non,2,163.0,10,5,35plus,Q002621,0,56.82
Q002622,E030,4,1,12.2,4.358631070646313,18.516733010185188,40,0.599,0.0345,0,H,Rural,oui,0,277.0,7,8,35plus,Q002622,1,28.99
Q002623,E008,53,4,36.0,4.36513908603355,18.506983690742228,29,0.15,0.0658,1,F,Rural,non,1,1771.0,12,6,15a34,Q002623,0,15.2
Q002624,E070,59,5,37.9,4.4271746300265535,18.536026961645593,24,0.238,0.015,1,H,Urbain,non,3,677.0,9,4,15a34,Q002624,0,66.67
Q002625,E070,75,1,22.8,4.316253599024125,18.50674780097426,30,0.274,0.0454,1,F,Rural,non,2,9.0,13,3,15a34,Q002625,0,22.03
Q002626,E044,69,5,44.2,4.333956409700463,18.559420825344322,3,0.203,0.0126,1,F,Rural,non,1,39.0,7,5,moins15,Q002626,0,79.37
Q002627,E074,65,4,25.3,4.3742752269824745,18.507514260550025,45,0.1,0.024,1,H,Rural,non,1,156.0,14,7,35plus,Q002627,0,41.67
Q002628,E001,120,4,26.0,4.286217294372984,18.557331213614994,20,0.208,0.0268,1,H,Rural,oui,0,457.0,17,4,15a34,Q002628,1,37.31
Q002629,E047,30,1,35.4,4.34812735793646,18.446780465873793,23,0.246,0.0196,1,F,Rural,non,3,1029.0,8,3,15a34,Q002629,0,51.02
Q002630,E003,86,3,37.7,4.462543838806244,18.50965259508178,25,0.263,0.0343,0,F,Rural,non,0,135.0,12,3,15a34,Q002630,0,29.15
Q002631,E071,10,3,39.4,4.451449310973338,18.52899828167712,36,0.042,0.0668,1,H,Urbain,oui,1,106.0,7,7,35plus,Q002631,0,14.97
Q002632,E052,102,1,37.9,4.404860814645263,18.600033479841752,29,0.115,0.078,1,H,Urbain,oui,2,655.0,15,6,15a34,Q002632,0,12.82
Q002633,E069,44,5,30.4,4.419137622469351,18.457612002165078,40,0.337,0.0133,1,H,Urbain,oui,1,527.0,17,8,35plus,Q002633,0,75.19
Q002634,E043,42,4,34.8,4.3846690481079,18.600767095311397,38,0.051,0.0433,1,F,Rural,non,1,222.0,8,1,35plus,Q002634,1,23.09
Q002635,E007,17,6,31.8,4.338424242437133,18.582985820046513,18,0.209,0.0669,0,F,Rural,non,0,129.0,15,6,15a34,Q002635,0,14.95
Q002636,E002,62,1,35.2,4.442178838587395,18.460722890223174,18,0.133,0.0291,1,F,Rural,non,0,130.0,12,6,15a34,Q002636,0,34.36
Q002637,E026,48,5,34.5,4.3612,18.5551,26,0.133,0.0782,0,H,Urbain,non,2,19.0,7,2,15a34,Q002637,1,12.79
Q002638,E056,117,4,30.5,4.4084230880662805,18.50349727098481,41,0.383,0.0406,1,F,Rural,non,1,451.0,10,2,35plus,Q002638,0,24.63
Q002639,E012,22,4,31.6,4.334540543899586,18.578560392232735,39,0.176,0.0548,1,H,Urbain,non,0,46.0,17,4,35plus,Q002639,0,18.25
Q002640,E064,51,2,21.0,4.337551291906322,18.5815281495586,40,0.144,0.0578,1,H,Rural,non,1,124.0,8,3,35plus,Q002640,0,17.3
